Title,Date,Blurb
Shrinking school district calls for merger while other districts grow: 5 things to know about education,"Thursday, Oct 12, 2017, by Jamie Martines","The TribLIVE Education Team is starting a new video series called Inside the Classroom. We're going to show readers what students are learning and how they're learning it, highlighting innovative programs and teaching methods along the way. Is there an exciting program happening in a classroom near you An outstanding ..."
Route 30 death puts spotlight on suicide rise in Westmoreland County,"Wednesday, Apr 01, 2015, by Paul Peirce","A tragedy that played out in public on Tuesday when a man took his life by jumping off an overpass onto a tractor-trailer on Route 30 in Hempfield put the spotlight on an alarming and growing problem in Westmoreland County, according to officials. Coroner Ken Bacha said Glenn Branthoover, 56, ..."
Pittsburgh SWAT's encounter with suspected fentanyl highlights risks,"Wednesday, Aug 09, 2017, by Matthew Santoni","The potency and prevalence of synthetic opioid drugs have police departments taking more precautions to avoid accidental exposures like the one blamed for sickening 18 Pittsburgh SWAT officers who were serving a search warrant Wednesday morning, even as doctors question the level of risk. The officers on Wednesday were raiding ..."
Multi-faceted treatment urged for drug addicts,"Tuesday, Jul 21, 2015, by Kari Andren","Heroin addiction treatment needs to include more than just medication or short-term in-patient rehabilitative care, drug treatment experts and Ohio officials told Pennsylvania lawmakers Tuesday. Addiction to heroin, prescription pain medication and other opioids should be looked at as an illness, such as cancer, that needs multifaceted treatment, outside support ..."
Allegheny County forensic investigator tackles cold cases,"Sunday, Jun 26, 2016, by Aaron Aupperlee",It's the middle of the night at the morgue and forensic investigator Jessica McMurray has called up a file on her computer. It's an unidentified woman whose body was found in 2003 in the Allegheny River near Fox Chapel Yacht Club. The woman's body was wrapped in a blanket and ...
Westmoreland County looks to double size of drug court amid addiction epidemic,"Thursday, Oct 12, 2017, by Rich Cholodofsky","Westmoreland County government and court officials want the fledgling drug court program to double in size next year and said a proposed $150,000 state grant will enable them to do so. 'That's the plan, to help further expand what has been a successful program,' Commissioner Ted Kopas said Thursday. The ..."
New evidence cited to clear Pitt researcher Ferrante of poisoning wife,"Wednesday, Sep 09, 2015, by Matthew Santoni","Dr. Robert Ferrante, the University of Pittsburgh researcher convicted of poisoning his wife with cyanide, has asked the co-founder of a Massachusetts biosciences firm to share research that she says could show a harmful byproduct of creatine killed Autumn Marie Klein. Carol Gebert, business director and co-founder of Worcester, Mass.-based ..."
Undercover drug operation in McKeesport reveals 44 suspects,"Thursday, May 19, 2016, by Madasyn Czebiniak","Allegheny County and McKeesport police arrested 23 people Thursday in connection with an undercover drug investigation in McKeesport, and they continue to search for 21 other suspects. Forty-four arrest warrants were issued as a result of the 18-month-long investigation, county police Lt. Jeffrey Korczyk said during a news conference. One ..."
Excela Health Westmoreland Hospital program helps addicts get into treatment,"Friday, Mar 18, 2016, by Renatta Signorini","An addict who ends up in Excela Health Westmoreland Hospital in Greensburg now has a better chance of landing in a treatment program to get on the road to recovery. In the program being piloted by the Westmoreland County Drug and Alcohol Commission, the hospital does patient assessments and connects ..."
"Greensburg officer's lips, throat numbed by white powder during drug arrest","Monday, Jul 16, 2018, by Renatta Signorini","A Greensburg officer, who noticed numbness to his lips and throat after being exposed to a white powder Friday during an arrest, is fine, police said. Officers arrested three people on drug charges after finding three bags of an unidentified white powder, suspected crack cocaine and several other items associated ..."
Pittsburgh council to consider stiffer penalties for disruptive properties,"Monday, May 21, 2018, by Bob Bauder","The owner of a property deemed by Pittsburgh to be disruptive would face misdemeanor charges and payment of city costs for failing to address problems, according to an ordinance proposed by a West End city councilwoman. Councilwoman Theresa Kail-Smith of Westwood said her disruptive property ordinance is designed to penalize ..."
"Bishop Malesic wants priests, parishioners to rally in fight against addiction","Thursday, Jun 29, 2017, by Stephen Huba","Responding to what he calls the 'scourge of opioid addiction,' Bishop Edward C. Malesic of the Diocese of Greensburg says he wants to marshal the resources of the Catholic Church to address the crisis in a more deliberate way. In a pastoral letter issued on Thursday, Malesic called on priests, ..."
5 local doctors charged with illegally distributing drug used to treat addiction,"Friday, May 04, 2018, by Tony LaRussa","Five doctors working for a company that runs addiction treatment centers in Western Pennsylvania and northern West Virginia have been indicted on charges of illegally distributing a drug used to treat people hooked on heroin and other narcotics, federal law enforcement officials announced. The physicians working as contractors for Redirections ..."
A look back: 2016's top 10 news stories in the Alle-Kiski Valley,"Saturday, Dec 31, 2016, by Tribune-Review","The Alle-Kiski Valley had its ups and downs in 2016, experiencing change — both good and bad. Drug addiction continued to worsen as part of a regional trend. Two major employers in the Valley continued to seek firmer footing amid global competition, while Hollywood continues to be attracted to Alle-Kiski ..."
"Police detail dangerous fentanyl bust, Jeannette pair held for court","Friday, Mar 23, 2018, by Renatta Signorini","State police took safety precautions in November when they raided a Jeannette home where they believed the deadly synthetic drug fentanyl was being sold. Cpl. John Isoldi said he asked one of the home's occupants, Amber QuShawn Hall, 32, where the fentanyl was located. Isoldi was concerned for officers' safety ..."
Review: A-listers inexplicably appear in lazy horror flick 'Unsane',"Thursday, Mar 22, 2018, by Michael Osullivan","I'll tell you what's crazy: The name 'Sawyer Valentini' is crazy. But that's what the young heroine of 'Unsane' — a movie about a woman who finds herself locked up in a psychiatric institution against her will — is called. Played by Claire Foy of 'The Crown,' Sawyer has recently ..."
Fayette County man faces federal charges in fatal fentanyl case,"Wednesday, Jun 07, 2017, by Tribune-Review","A federal grand jury in Pittsburgh this week indicted a Fayette County man for allegedly providing fentanyl on Jan. 17 to a drug user who died, according to the U.S. Attorney's office. Jarrel Williams, 29, is charged with possession with intent to distribute and distribution of fentanyl resulting in an ..."
AG files charges in Allegheny County fentanyl death,"Thursday, Aug 10, 2017, by Megan Guza","The Crafton Heights man who sold a lethal dose of opioids to an Oakdale father of three has been charged for the man's death, the Pennsylvania Attorney General's Office announced Thursday. Shaunteze Tyrell Turner, 27, is charged with drug delivery resulting in death, which carries a sentence of up to ..."
Lower Valley Ambulance crews to wear bulletproof vests when responding to calls,"Tuesday, Aug 28, 2018, by Emily Balser","Lower Valley Ambulance Service is hoping to improve protection for its first-responders using a donation from Springdale Energy. The service will use the donation of nearly $15,000 to buy bulletproof vests for each of its full-time employees and additional vests for part-timers. 'There's just been some concern with the environment ..."
"Southwestern Pa. drug prevention programs tout prioritize peer counseling, early intervention","Saturday, May 13, 2017, by Jamie Martines","During a day of tobacco education at Monessen High School this semester, senior Maria Lucy contemplated the bigger picture of substance abuse in her community. 'No one does drugs for their health,' she said. 'They do it because it's an outlet.' Lucy and other members of the Monessen Communities That ..."
Drug abuse forum set for Thursday in Ligonier Township,"Tuesday, Nov 15, 2016, by Tribune-Review","The public is invited to a Westmoreland County drug abuse forum from 6:30-8 p.m. Thursday in the Ligonier Valley High School auditorium, 40 Springer Road, Ligonier Township. To address the growing impact of drugs on local youth, officials will discuss area drug-prevention efforts as well as intervention and treatment options. ..."
Panel says cooperation needed to fight opioid epidemic,"Tuesday, Jan 24, 2017, by Joe Napsha","A concerted effort is needed among physicians, medical schools, pharmacies, law enforcement and state government to combat Pennsylvania's growing opioid abuse problem, which remains its biggest public health crisis, the state's physician general said Tuesday. 'It's a crisis in Pennsylvania and in the nation. It's a public safety issue' as ..."
"Drug take-back boxes added at state police stations in Greensburg, Moon","Tuesday, Sep 19, 2017, by Renatta Signorini","State police have added prescription drug take-back boxes at 65 stations, including in Greensburg and Moon Township, state officials announced Tuesday. Unused, expired or unwanted prescription medication can be disposed of in the boxes, according to a news release. Police offer the boxes as a way to prevent pills from ..."
Hunting-trip attack gets Seward man probation,"Thursday, Nov 29, 2012, by Bob Stiles","A Westmoreland County man will serve five years on probation but no prison time in connection with the beating death of a man during a 2008 hunting trip. Indiana County Judge William J. Martin on Wednesday further ordered Stephen Shesko, 64, of Seward, to pay $4,545 in costs and a ..."
Springdale mayoral candidates run gamut of experience,"Tuesday, Apr 25, 2017, by Brian C. Rittmeyer","With Ken Lloyd not seeking re-election, the Springdale mayor's office is up for grabs in this year's election. Four Democrats are vying for mayor, including two political newcomers and two with previous borough government experience. The candidates are John Molnar, a former mayor and councilman; Dan Copeland, a former councilman; ..."
Gov. Wolf cabinet leaders hold community discussion at Pitt-Greensburg,"Monday, Jul 30, 2018, by Stephen Huba","Concerns about fracking and an ongoing opioid crisis dominated an event Monday that put Western Pennsylvanians in touch with members of Gov. Tom Wolf's cabinet. The state needs to do more to reduce the stigma of medication-assisted treatment and to engage the support of law enforcement, said Kelley Lord, a ..."
Gov. Wolf cabinet leaders hold community discussion at Pitt-Greensburg,"Monday, Jul 30, 2018, by Stephen Huba","Concerns about fracking and an ongoing opioid crisis dominated an event Monday that put Western Pennsylvanians in touch with members of Gov. Tom Wolf's cabinet. The state needs to do more to reduce the stigma of medication-assisted treatment and to engage the support of law enforcement, said Kelley Lord, a ..."
Pirates hold moment of silence for Mac Miller,"Tuesday, Sep 18, 2018, by Frank Carnevale","The Pittsburgh Pirates held a moment of silence for rapper Mac Miller Monday night before their game against the Kansas City Royals at PNC Park. The team also showed a video tribute on jumbotron with the park's PA announcer narrating, 'Mac was a rapper, a singer, a producer and had ..."
Lower Burrell boy dies from wreck injuries,"Thursday, Sep 01, 2016, by Chuck Biedka","Mike Burkhart knew the sound outside his Spooky Hollow Road home in Lower Burrell on Thursday morning wasn't thunder. 'I looked out the door to Spooky Hollow Road and saw the SUV on its side across the road. Kristin (Burkhart's wife) called 911, and I went to help,' Burkhart said, ..."
Greensburg police: Fatal heroin OD suspect who backed out of surrender agreement taken into custody,"Friday, May 04, 2018, by Paul Peirce","A 36-year-old man wanted for allegedly selling a fatal dose of fentanyl-laced heroin in Greensburg reneged on a plan to turn himself in Friday, but has been taken in custody, police said. Glenn Levtzow, who has lived in the Greensburg and Ruffsdale areas, has been wanted by Greensburg police since ..."
"Boston-based startup to test wastewater for drug, opioid use","Tuesday, Mar 13, 2018, by Renatta Signorini","A Boston-based startup company that is focused on extracting opioid consumption data from sewage won $10,000 on Sunday during a mayors' conference. Biobot Analytics won the money after a pitch competition judged by mayors from around the country at the South by Southwest Conference in Austin, reported Governing.com. Cities can ..."
AG Shapiro: Proposed sex assault policy changes threaten campus safety,"Wednesday, Aug 29, 2018, by Natasha Lindstrom","Attorney General Josh Shapiro rebuked the Trump administration Wednesday over proposed changes to school sexual assault policies that Pennsylvania's top prosecutor claimed 'threaten to make college campuses less safe, not more safe.' 'We made important strides over the last years of the Obama administration when it comes to Title IX ..."
St. Margaret Foundation gets $240K grant to start program to help addicts,"Tuesday, Jan 17, 2017, by Tawnya Panizzi","A medical program touted to potentially save the lives of opioid addicts is coming to UPMC St. Margaret New Kensington Family Health Center, thanks to a $240,000 grant to the St. Margaret Foundation near Aspinwall. The Family Health Center will now provide Medication-Assisted Treatment (MAT) for opioid use disorder. 'This ..."
Pennsylvania attorney general pledges opioid crisis help through drug company probe,"Wednesday, Jan 17, 2018, by Renatta Signorini","Pennsylvania Attorney General Josh Shapiro hopes to alter the corporate behavior of opioid manufacturers and distributors that are under investigation for allegedly pumping pills into communities. Shapiro is part of a multi-state investigation that he believes 'will be successful,' he told a group Wednesday at Westmoreland County Community College. 'I ..."
Crowd rallies for change on the streets of Jeannette,"Sunday, Jan 05, 2014, by Mary Pickels","A crowd of about 150 people lined the sidewalks and stood in the middle of Second Street in Jeannette on Sunday, as more than half a dozen speakers urged them to 'take back' their city. 'I think the good people (of Jeannette) want to make a change,' said Chad Fetty, ..."
Police: Shaler man sold heroin dubbed 'Theraflu',"Thursday, Feb 27, 2014, by Bobby Kerlik and Margaret Harding","A police task force charged a Shaler man Thursday with selling heroin to undercover officers four times in the past three months, and at least twice the drugs were mixed with the powerful painkiller fentanyl. Ross police Detective Brian Kohlhepp described Mark Bochicchio, 36, as a 'middle of the pack' ..."
Westmoreland County looks to double size of drug court amid addiction epidemic,"Thursday, Oct 12, 2017, by Rich Cholodofsky","Westmoreland County government and court officials want the fledgling drug court program to double in size next year and said a proposed $150,000 state grant will enable them to do so. 'That's the plan, to help further expand what has been a successful program,' Commissioner Ted Kopas said Thursday. The ..."
Westmoreland County court offers addicts chance,"Friday, Sep 23, 2016, by Rich Cholodofsky","Josh Rimmel has been in and out of court for years, but never before was he greeted with applause and a raffle ticket. But that's what he got Thursday as he appeared before Westmoreland County Common Pleas Judge Meagan Bilik-DeFazio in a drug court program that offers treatment and rehabilitative ..."
New Prince album being released in September,"Thursday, Jun 07, 2018, by The Associated Press","MINNEAPOLIS — Warner Bros. Records has announced a new Prince album on what would have been the musician's 60th birthday. The company said Thursday that 'Piano andamp; A Microphone 1983' from Prince's storied vault will be released on Sept. 21 on CD, vinyl and digital formats. Warner Bros. says the ..."
Westmoreland County inmates may get Vivitrol to help break addiction,"Monday, Jan 29, 2018, by Rich Cholodofsky",Jail inmates may get an introductory dose of a drug designed to help them break opioid addiction under a program being considered by Westmoreland County officials. Prison Warden John Walton said Monday that initial discussions are underway with the provider of the Vivitrol to administer one dose to inmates ready ...
Allegheny County Board of Health lifts restrictions on needle exchange,"Monday, May 26, 2014, by Megan Harris","Ron Johnson met a 30-something couple through Prevention Point Pittsburgh almost a decade ago. He doesn't remember their names, but they knew his. 'I saw them at a mall a few years later, and they came up to me and thanked me because their lives had changed,' said Johnson, a ..."
"Allegheny County, Pittsburgh sue 8 opioid manufacturers, distributors","Tuesday, May 15, 2018, by Theresa Clift and Megan Guza","Allegheny County and the City of Pittsburgh on Tuesday filed a lawsuit against eight pharmaceutical companies that make opioids in an effort to recoup money lost to a drug crisis officials say was spurred by unchecked prescribing practices. The lawsuits, filed in the Court of Common Pleas of Allegheny County, ..."
DEA tabs Pittsburgh as 1 of 4 U.S. pilot cities to fight opiates with drug treatment,"Tuesday, Nov 10, 2015, by Brian Bowling","When police bust a gang or other drug trafficking organization, they temporarily create a void that's soon filled by rival drug dealers, a federal official said Tuesday. The Drug Enforcement Administration has picked Pittsburgh as one of four pilot cities that will test a new strategy that seeks to fill ..."
Steelers' James Conner honors Mac Miller with custom cleats,"Sunday, Sep 16, 2018, by Frank Carnevale","Pittsburgh Steelers running back James Conner is honoring rapper Mac Miller with custom cleats for Sunday's game. Conner posted to photos of the cleats to Twitter on Saturday, writing, 'Thank you Mac.' The silver and white cleats have portraits of Miller as well as words from his songs and the ..."
"Westmoreland County has no desire to reassess properties, commissioner says","Thursday, Jan 14, 2016, by Rich Cholodofsky","Commissioner Charles Anderson pledged Thursday that Westmoreland County would not reassess property values that have remained the same since 1972. Even as neighboring counties continue to update valuations, Anderson said, the county's nearly 200,000 properties were not going to be adjusted anytime soon. 'I don't want to go down the ..."
Butler County man charged with supplying 'Theraflu' heroin in woman's death,"Friday, Jun 20, 2014, by Bill Vidonic","A Butler County man bought his girlfriend a tainted batch of heroin that killed her in February, state police said. Shayne W. Emery, 31, of West Liberty was in the Butler County prison on Friday, charged with delivering the drug that caused her death, drug possession and conspiracy. Brittany Hays, ..."
Fashion FYI: Nickelodeon star Jack Griffo to appear at back-to-school event,"Friday, Aug 12, 2016, by Tribune-Review","Meet Jack Griffo, Max from Nickelodeon's 'The Thundermans,' during a back-to-school fashion event from 2 to 5 p.m. Aug. 13 at The Mall at Robinson. Enjoy quick looks and styling tips in the Style Studio. The runway show will feature the latest trends from Gap, Crazy 8, Children's Place, Hot ..."
Burrell High School student video targets opioid epidemic,"Wednesday, Dec 28, 2016, by Matthew Medsger","Winning would be great, but some Burrell High School students have a more important goal in mind when it comes to the district's latest competition. They're looking for viral video status — a means to get their anti-heroin message to as many people as possible. 'We want people to quite ..."
"Pittsburgh City Council learns of heroin epidemic from experts, addicts","Thursday, Jul 09, 2015, by Bob Bauder","Gus DiRenna's addiction started with marijuana and beer in high school. He was popping pills at 18 and selling drugs between jail stints in his 20s and 30s. By age 40, the Whitehall resident was shooting heroin. DiRenna, 56, clean since 2010, said his story is common in what health ..."
Alleged drug dealer first in Westmoreland to be charged with 2 heroin deaths,"Friday, Jun 16, 2017, by Paul Peirce","For the first time in Westmoreland County, investigators have charged an alleged drug dealer with causing the deaths of two people by selling them fentanyl-laced heroin. Jesse J. Hudspath, 24, of the Unity village of Lycippus, was arraigned late Thursday on two counts of drug delivery resulting in death filed ..."
"2 UPMC doctors from Allegheny County arrested, charged with conspiracy","Friday, Mar 02, 2018, by Natasha Lindstrom","Two UPMC doctors have been charged with criminal conspiracy for allegedly prescribing thousands of opioid painkiller pills in the past two years to a handful of people — including a doctor's spouse and a friend. Radiology specialists Dr. Omar Almusa, 45, of Pittsburgh's Shadyside neighborhood and Dr. Marios Papachristou, 43, ..."
Medical pot advocates speak up at meeting with Sen. Folmer in Export,"Tuesday, Aug 26, 2014, by Kari Andren","Without medical marijuana to ease her chronic seizures, 4-year-old Sydney Michaels will never be able to go to school, said her mother, Julie Michaels. Sydney, who was diagnosed with Dravet syndrome, can have seizures as often as every five seconds, and clusters of seizures can last longer than an hour, ..."
Gateway Rehab readies to start treating patients,"Wednesday, Sep 21, 2016, by Renatta Signorini","The beds are made. The closets empty and ready for belongings. All Westmoreland County's only adult inpatient drug and alcohol treatment facility needs is addicts who want to turn their lives around. 'I think Westmoreland County has taken an aggressive position in trying to address the issue,' Paul Bacharach, CEO ..."
Diocese strives to be voice in opioid battle,"Tuesday, Jul 11, 2017, by Stephen Huba","Catholics in the Diocese of Greensburg are coming to terms with the fact that opioid addiction does not discriminate on the basis of religion. Those terms can be devastating for families, said Mary Sampey, 31, of Dunbar, Fayette County. 'My specific calling is to the families of the addict because ..."
Speakers tell their stories at Westmoreland County drug forum,"Thursday, Apr 09, 2015, by Mary Pickels","A parent combating drug addiction after losing his son and a prevention service director who overcame addiction were among the speakers at a community drug forum on Wednesday. The event was held at Westmoreland County Community College. The school's president, Dr. Tuesday Stanley, said training the college provides its students ..."
Man's role in Laughlintown bank robbery blamed on heroin addiction,"Friday, Mar 11, 2016, by Liz Zemba","A Rillton man's heroin habit drove him to help a female companion rob a Laughlintown bank last year, according to his attorney. Justin William Buckholz, 27, on Friday told a Westmoreland County judge he 'made a mistake' when he drove the getaway vehicle in the Jan. 6, 2015, robbery of ..."
"Scottdale native signs agreement to write, direct 3 movies","Thursday, Dec 24, 2015, by Linda Harkcom","A Scottdale native is about to make his mark on the film industry. Josh King of Chicago recently announced he has signed a preproduction deal with Avatar Entertainment to write and direct three films. The 2006 Southmoreland High School graduate credits his high school journalism teacher, Chuck Brittain, and a ..."
"Opioid epidemic causes drop in life expectancy for white Americans, researchers say","Wednesday, Sep 20, 2017, by Renatta Signorini","The average life expectancy of white Americans is being reduced by 21⁄2 months as a result of the opioid epidemic, according to a study published in The Journal of the American Medical Association. Researchers used data from the Centers for Disease Control and Prevention that was gleaned from death certificates ..."
Psychedelic drug may be approved for PTSD therapy,"Saturday, Aug 26, 2017, by The Washington Post","For Jon Lubecky, the scars on his wrists are a reminder of the years he spent in mental purgatory. He returned from an Army deployment in Iraq a broken man. He heard mortar shells and helicopters where there were none. He couldn't sleep and drank until he passed out. He ..."
Westmoreland leaders shake up human services positions,"Monday, Aug 21, 2017, by Rich Cholodofsky","Westmoreland County commissioners will abandon their move to consolidate social service programs as part of a reshuffling of administrative staff approved this month. The $96,000 human services director position created in 2012 for Dick Matson to oversee the Children's Bureau, mental health services and programs for elderly residents will remain ..."
Vigil commemorates homeless who have died in Pittsburgh,"Thursday, Dec 22, 2016, by Natasha Lindstrom","Justin 'Boston' Burgess had a knack for concocting unique recipes, relished classical literature and usually insisted on greeting friends with a hug. At the tent camps where he lived in Pittsburgh, the red-bearded Boston Red Sox fan from Maine became known for his jovial spirit and everyday gestures of kindness, ..."
Five indicted for deadly drug trafficking in Pittsburgh,"Friday, Apr 06, 2018, by Matthew Medsger","A set of twins, their two cousins and one of their wives have been indicted by a federal grand jury in Pittsburgh on charges they trafficked in heroin and fentanyl. Charged are Brad Reed, 26, Pittsburgh, his twin brother Greg Reed, 26, Pittsburgh, their cousins Richard Ruby, 31, Pittsburgh and ..."
Spadafora's son following in father's footsteps,"Saturday, Jun 21, 2014, by Kevin Gorman","[[8496609,large]]The boy wore oversized gold trunks with black trim that hung below his knees, looking as if he were dressed in his father's clothes. And, to some extent, he was. Geno Spadafora, 9, is the son of former IBF lightweight champion Paul Spadafora, who in 1999 became the first Pittsburgh ..."
Jeannette officer jabbed by hypodermic needle during arrest of 2 who OD'd in running car,"Monday, Apr 24, 2017, by Paul Peirce","A Unity Township driver who tried to hastily toss a hypodermic needle from his car window and accidentally stabbed the hand of a Jeannette Police officer was jailed Saturday on aggravated assault and drug-related charges. Christopher J. Baker, 23, was ordered held in the Westmoreland County Prison after failing to ..."
North Versailles fentanyl dealer gets more than 4 years in prison,"Tuesday, Jun 26, 2018, by Natasha Lindstrom","A North Versailles man who conspired with about 20 others to sell cocaine and fentanyl in Pittsburgh's southwestern suburbs was sentenced to more than four years in prison, federal prosecutors said Tuesday. Dawndre Bivins, 30, was convicted on narcotics charges for distributing throughout the Clairton area an estimated 1.9 kilograms ..."
North Hill Middle School to host Town Hall discussion of opioid epidemic,"Monday, Mar 12, 2018, by Laurie Rees","It often starts innocently enough with a sports injury or a wisdom tooth extraction. The patient is prescribed an opioid like codeine, hydrodone (Vicodin) or oxycodone (OxyContin) to relieve the pain. However, with just a 10-day supply, one in five of these patients will become addicted according to a study ..."
Fewer Westmoreland County Prison inmates needed detox recently,"Monday, Sep 24, 2018, by Renatta Signorini","Incoming inmates needing detoxification treatment at the Westmoreland County Prison decreased over the past two months, according to Warden John Walton. He hopes those numbers continue trending downward after reaching a high in May of 77.8 percent of inmates coming off the streets with a substance abuse problem. 'It all ..."
Squirrel Hill child's abduction by mother in 1981 defined complicated bond,"Saturday, Jun 11, 2016, by Chris Togneri","It was cold outside when the little girl stepped from her father's car in front of St. Philomena School in Squirrel Hill. Nuns waited at the top of the steps, greeting the children before the start of the school day. Chastity began to walk toward them. She never made it. ..."
Pittsburgh region joins National Prescription Drug Take-Back Day,"Saturday, Oct 22, 2016, by Natasha Lindstrom","Ron Weingrad was happy to gather up the medicine bottles he no longer needed or whose contents had expired, stuff them into a Giant Eagle plastic bag and drop them off at the Pittsburgh police station in Squirrel Hill on Saturday morning. The 71-year-old man from Point Breeze doesn't want ..."
Westmoreland County to close its day reporting center,"Friday, Aug 25, 2017, by Rich Cholodofsky","Westmoreland County's Day Reporting Center will close Sept. 1, putting an end to the prison diversionary program that has been marred by criticism and controversy since its inception in 2010. Court officials announced Friday the center that provided drug treatment and other counseling and training programs at one location for ..."
"Chronic back, knee, hip pain? Study shows opioids no better than Tylenol","Tuesday, Mar 06, 2018, by The Associated Press","CHICAGO — A yearlong study offers rigorous new evidence against using prescription opioids for chronic pain. In patients with stubborn back aches or hip or knee arthritis, opioids worked no better than over-the-counter drugs or other nonopioids at reducing problems with walking or sleeping. And they provided slightly less pain ..."
Judge takes on Wal-Mart in opioids fight,"Saturday, Oct 14, 2017, by Stephen Huba","Hardly a sector of society has escaped being touched by the opioid epidemic. But when it comes to large retail chains, the focus has been primarily on pharmacy policies — until now. A Westmoreland County judge has raised an issue that she calls 'the elephant in the room' — fraudulent ..."
Alle-Kiski Valley crackdown nets $600K in illegal drugs,"Thursday, Sep 27, 2018, by Wes Venteicher","Local and state authorities seized more than 54 pounds of heroin, fentanyl and other drugs worth over $600,000 during a seven-month crackdown in the Alle-Kiski Valley and surrounding area, Pennsylvania Attorney General Josh Shapiro said Thursday. The crackdown, conducted by an Attorney General's Office task force in collaboration with state ..."
Coalition focuses on reducing drug deaths in Mon Valley,"Sunday, Sep 02, 2018, by Renatta Signorini","County lines should not be barriers to getting help for a drug addiction, officials said. The Mon Valley Opioid Coalition is aimed at breaking down those borders dividing Fayette, Washington and Westmoreland counties while connecting with community members to offer support and hope. 'It's a very unique coalition because it ..."
Chesney crowd's mess much improved for Heinz Field show,"Saturday, May 30, 2015, by Katelyn Ferral and Tom Fontaine","Leroy Stotler has worked on the front lines of the cleanup outside Heinz Field for years. Country music giant Kenny Chesney's concerts have been responsible for some of Stotler's worst headaches. But Stotler, who owns Apollo-based Three Rivers Power Sweep Inc., looked a little relieved as he began to clear ..."
Ohio imposes strict rule on workers' back surgery,"Wednesday, Jan 10, 2018, by The Associated Press","COLUMBUS, Ohio — Ohio residents with work-related back injuries in most cases must try remedies such as rest, physical therapy and chiropractic care before turning to spinal fusion surgery and prescription painkillers under a groundbreaking new guideline that is partly meant to reduce the overprescribing of opioids but isn't sitting ..."
Gateway Rehab adds 19 beds to Mt. Pleasant inpatient facility,"Thursday, Jan 18, 2018, by Renatta Signorini","Westmoreland County's only residential inpatient treatment facility is getting bigger. Gateway Rehab announced Wednesday that it plans to add 19 beds to the existing 16-bed facility at Excela Health Frick Hospital in Mt. Pleasant. The facility opened in October 2016 in previously under-utilized space at the hospital. At first, workers ..."
'Extraordinary' ER nurse at Allegheny Valley Hospital wins second 'Caring' award,"Wednesday, Nov 01, 2017, by Madasyn Czebiniak","Gwen Oliver-Talkish, an emergency room nurse at Alle­gheny Valley Hospital in Harrison, is an extraordinary nurse 'with a heart bigger than life.' 'She is always thinking and caring for others on and off the job,' her colleague Kathy McPherson said in a written statement. 'She is never without a mission ..."
Feds charge Aliquippa man with distributing fatal fentanyl,"Tuesday, Mar 21, 2017, by Natasha Lindstrom","A federal grand jury indicted a Beaver County man on charges he violated narcotics laws by distributing a fatal dose of fentanyl, acting U.S. Attorney Soo C. Song said Tuesday. Corey Bargerstock, 42, of Aliquippa is accused of possessing fentanyl with intent to distribute and distributing the deadly substance, a ..."
Drug sweep targets 34 suspected dealers in 4 Western Pa. counties,"Thursday, Jun 18, 2015, by Paul Peirce and Joe Napsha","Nineteen of 34 'low-to-mid-level' drug dealers from a four-county area who allegedly were dealing heroin, cocaine, methamphetamine and illegally obtained prescription pills in Westmoreland County were arrested Thursday by state narcotics agents and multiple police departments, officials said. The alleged dealers from Allegheny, Indiana, Westmoreland and Washington counties are charged ..."
Statistics show devastating expanse of Pa. heroin issue,"Tuesday, Jul 21, 2015, by Megan Guza","Pennsylvanians' addiction to heroin is the biggest drug problem in the state, a fact revealed not only in death statistics but also in state police drug busts. Pennsylvania State Police seized four times as much heroin in the second quarter of the year as they did the first, according to ..."
Federal aid requested to fight drug trafficking in Western Pa.,"Wednesday, Aug 08, 2018, by Megan Guza","The Pittsburgh area's intersecting interstate highways make it ripe for drug trafficking, and a push for a federal designation as a hot-spot aims to bring federal resources to the region. Petitions coordinated by the U.S. Attorney's Office for Allegheny, Beaver and Washington counties ask the Office of National Drug Control ..."
Fentanyl-cocaine combo taking lives in Western Pa.,"Saturday, Mar 17, 2018, by Chuck Biedka","A deadly blend of cocaine and the powerful opioid fentanyl is appearing on Western Pennsylvania streets and autopsy tables, according to police, coroners and other experts. The combination is a modern 'speedball,' with stimulant and depressant drugs like the stuff that killed actor John Belushi in 1982 and thousands of ..."
Opioid treatment success in Armstrong raises hope,"Wednesday, Mar 01, 2017, by Mary Ann Thomas","There is rare positive news in the battle against opioid addiction: A treatment program in Armstrong County has an almost 70 percent success rate of keeping addicts from relapsing for six to nine months. The short-term success rate is surprising, given that the National Institutes for Health estimates the relapse ..."
"Clairton man gets 1 year, 1 day in prison in cocaine conspiracy case","Monday, Sep 10, 2018, by Natasha Lindstrom","A Clairton man has been sentenced to a year and one day in prison for his role in a far-reaching narcotics ring, federal prosecutors said Monday. Jojuan Bray, 21, pleaded guilty to conspiracy to distribute narcotics, admitting to purchasing and selling about 230 grams of cocaine in the Clairton area ..."
Jeannette doctor charged with giving narcotics that caused 2 patients' deaths,"Friday, Dec 01, 2017, by Paul Peirce","A former family practice doctor in North Huntingdon faces criminal charges for allegedly overprescribing narcotics that caused the deaths of two patients in 2016. Agents from the state Attorney General's Office on Friday charged Dr. Michel P. Toret, 71, of Jeannette with two counts of drug delivery resulting in death, ..."
