Title,Date,Blurb
Allegheny Family Network celebrating opening of Natrona Heights office on Friday,"Sunday, Sep 23, 2018, by Brian C. Rittmeyer","A nonprofit group that offers support services to parents raising children with mental health, behavioral and emotional concerns is opening its first satellite location in Harrison. Allegheny Family Network, formed in 2004 and opened in Oakland in 2007, will be hosting an open house on Friday afternoon at its new ..."
Alle-Kiski Valley crackdown nets $600K in illegal drugs,"Thursday, Sep 27, 2018, by Wes Venteicher","Local and state authorities seized more than 54 pounds of heroin, fentanyl and other drugs worth over $600,000 during a seven-month crackdown in the Alle-Kiski Valley and surrounding area, Pennsylvania Attorney General Josh Shapiro said Thursday. The crackdown, conducted by an Attorney General's Office task force in collaboration with state ..."
"Proposed 'Mulligan' TV series would showcase beauty, grit of Pittsburgh","Wednesday, Sep 13, 2017, by Natasha Lindstrom","Steve Parys gets a lot of scripts thrust in his direction these days. The 55-year-old director turns most of them down. Parys knows how rare it can be to find a winning pitch after nearly 30 years in the entertainment industry, with his behind-the-scenes credits spanning films such as 'The ..."
Pittsburgh park rangers to carry Narcan as state promises $5M to responders,"Friday, Oct 20, 2017, by Aaron Aupperlee","Pittsburgh park rangers will be equipped with naloxone and trained to use it to revive people who have overdosed on heroin or other opiates, Public Safety Director Wendell Hissrich said Thursday. Hissrich said the goal is to be able to save more lives in the city. 'So that we can ..."
Western Pennsylvania emergency rooms altering policies on painkillers,"Monday, Feb 24, 2014, by Richard Gazarik","The bleeding man walked into the emergency room in Excela Health Westmoreland Hospital in Greensburg and said he was in pain: a concrete block had fallen on his arm. The pain was real, but the injury was no accident, said Mark Persin, an ER physician. The man was a drug ..."
"Sewickley doctor pleads guilty to unlawful distribution, health care fraud","Wednesday, Aug 29, 2018, by Paul Peirce","A former physician at a Washington County Suboxone clinic pleaded guilty Wednesday to federal charges of unlawfully distributing controlled substances, conspiracy to distribute controlled substances and health care fraud, U.S. Attorney Scott W. Brady said. Michael Bummer, 39, of Sewickley pleaded guilty to three counts before U.S. District Judge Arthur ..."
"Washington Twp. officer exposed to drug, given Narcan","Sunday, May 28, 2017, by Madasyn Czebiniak","A Washington Township police officer was given Narcan and taken to a Monroeville hospital early Sunday morning after coming into contact with suspected heroin, fentanyl or both, the department said. The incident happened just before 12:30 a.m. on Route 356 near Reservoir Road. Washington Township Sgt. Vincent Surace said officers ..."
Program helps North Hills students 'Focus on the Future',"Wednesday, Oct 25, 2017, by Laurie Rees",North Hills School District picked up the tab for every one of its nearly 700 sophomores and juniors to take either the PSAT or the Armed Services Vocational Aptitude Battery (ASVAB) exam during the school day Oct. 11. 'We do this because we want to give all our 10th- and ...
"Deputies hunt down accused heroin dealer, find OD victim in hotel bathroom","Wednesday, May 24, 2017, by Paul Peirce","Westmoreland County sheriff's deputies on a two-day search for a man accused of selling a Derry woman the heroin that killed her Dec. 26 found him holed up Tuesday in an Indiana County hotel room, where they revived a second man who had overdosed in the bathroom. 'It was pretty ..."
New Kensington Sheetz declares success with blue lights to deter drug use,"Friday, Jul 27, 2018, by Madasyn Czebiniak","The dark blue lights installed in the restrooms of the New Kensington Sheetz to stop people from shooting up drugs seem to be working. So much, in fact, that the Altoona-based chain decided to put them in another one of its stores in West Virginia. 'I think we had success ..."
"150 bricks of heroin seized in New Stanton, illegal immigrants arrested","Thursday, Jun 29, 2017, by Paul Peirce","State police in Greensburg and Westmoreland County Detectives Wednesday seized 150 bricks of heroin worth $75,000 they believe were headed to this area from Philadelphia. Frankely R. Castanos and Jose M. Montilla, both 27, of Philadelphia, were pulled over for a traffic violation around 2 p.m. by troopers from the ..."
New Kensington Sheetz declares success with blue lights to deter drug use,"Friday, Jul 27, 2018, by Madasyn Czebiniak","The dark blue lights installed in the restrooms of the New Kensington Sheetz to stop people from shooting up drugs seem to be working. So much, in fact, that the Altoona-based chain decided to put them in another one of its stores in West Virginia. 'I think we had success ..."
Former Excela doctor admits to writing himself bogus painkiller prescriptions,"Tuesday, Sep 18, 2018, by Rich Cholodofsky","A Hempfield doctor pleaded guilty Tuesday to charges that he illegally wrote drug prescriptions for his personal use. Dr. Ralph Capone, 65, the former chief medical officer at Excela Health Westmoreland Hospital, was charged last year with 23 counts following a state investigation that started with an anonymous tip to ..."
"Washington County overdose cases show deadly mix of carfentanil, cocaine","Saturday, Feb 03, 2018, by Megan Guza and Paul Peirce","The deadly carfentanil tied to at least two overdose deaths in Washington County last month could have been mixed with cocaine, according to the district attorney. In an alert put out Thursday night, District Attorney Eugene Vittone and county Coroner Tim Warco advised that the toxicology reports for two January ..."
Overdose deaths in Westmoreland hit new high in 2016,"Wednesday, Apr 05, 2017, by Paul Peirce","Recovered addict Kiera Spahn of Penn Township lost her husband, Jesse, to heroin in December. She was shocked Wednesday morning by an email from Westmoreland County Coroner Ken Bacha: Jesse Spahn was one of 174 fatal overdoses. The number jumped 38 percent in 2016, setting a record. 'I had no ..."
Pittsburgh federal grand jury indicts 2 men in separate fentanyl sales accusations,"Wednesday, Sep 12, 2018, by Chuck Biedka","A federal grand jury at Pittsburgh on Tuesday has separately indicted two men for federal drug and other offenses. In one indictment, Romone Barnes, 32, of Washington, Washington County, is accused of violating drug and gun laws. According to the indictment, Barnes distributed an unspecified quantity of fentanyl on June ..."
N.J. man accused of plotting to sell heroin in Pittsburgh area,"Wednesday, Aug 08, 2018, by Natasha Lindstrom","A federal grand jury has accused a New Jersey man of plotting to sell heroin in the Pittsburgh region, U.S. Attorney Scott W. Brady said Wednesday. Marvin Anthony, 41, of East Orange, N.J., was indicted on one count of possession with the intent to distribute more than 100 grams of ..."
Pennsylvania releases list of doctors able to prescribe medical marijuana,"Monday, Nov 06, 2017, by Ben Schmitt","There are 10 doctors in Allegheny County approved to prescribe medical marijuana, according to a list released by the Pennsylvania Department of Health. Five doctors in Butler County received approval, along with two in Washington County and one in Beaver County. So far, no doctors in Westmoreland County have been ..."
"Candidates for 35th House seat tackle crime, other issues in Homestead debate","Monday, Jan 08, 2018, by Wes Venteicher","Two state House candidates campaigning for a Jan. 23 special election to represent the Monongahela Valley blurred traditional party boundaries on several issues during a Monday night debate in Homestead. Republican Fawn Walker-Montgomery, 37, of McKeesport bucked party trends by supporting sanctuary city protections for undocumented immigrants and a severance ..."
Supporters giddy over Trump's visit to Western Pennsylvania,"Thursday, Jan 18, 2018, by Natasha Lindstrom","Carol Heinecke bundled up in her blue parka, put on a red 'Make America Great Again' hat and piled onto a shuttle bus along with a few family members and friends eager to welcome President Trump to Pittsburgh on Thursday afternoon. 'I'm thrilled to see President Trump in person,' said ..."
"From burgers to baseball, Star Pittsburgh's Bubba is man of many titles","Saturday, Aug 19, 2017, by Charlotte Smith","Mark Snider goes by many names and titles. Husband. Father to four children. South Fayette Township resident. Entrepreneur and restaurant owner. Baseball coach. Pro wrestler. Volunteer. And his alter-ego — Bubba, of Star Pittsburgh 100.7 FM. Born in Greenfield, he graduated from Taylor Allderdice High School and was the voice ..."
Cuddlers help calm drug-exposed babies at Excela Westmoreland,"Saturday, Jan 28, 2017, by Mary Pickels","In a darkened room in Excela Health Westmoreland Hospital's special care nursery, Kristy Ridilla sat quietly rocking a sleeping infant. Ridilla wore a soft smile of contentment as she looked down at the tiny baby, swaddled in snowy white blankets. Ridilla, 36, of Unity, is a baby cuddler, one of ..."
U.S. Rep. Conor Lamb introduces first two bills in Congress,"Monday, May 21, 2018, by Wes Venteicher","U.S. Rep. Conor Lamb, D-Mt. Lebanon, last week introduced his first two pieces of legislation since taking office at the beginning of April. Lamb introduced a bill Tuesday that would provide a way for the Department of Veterans Affairs to spend more money on a proposed overhaul. Two days later, ..."
2 from Carrick charged in connection with rash of heroin overdoses,"Friday, Apr 17, 2015, by Jason Cato","The drug epidemic that has claimed countless lives visited a Carrick family this week for the second time. Matthew Stasik, 31, died Wednesday with opiates in his system, and his family said they are confident he died from heroin — a demon he had long battled. His death orphaned his ..."
"Suspected fentanyl, heroin seized from Jeannette home; 2 charged","Wednesday, Nov 29, 2017, by Renatta Signorini","State police raided a Jeannette home Wednesday and confiscated what they believe is a deadly synthetic drug that has contributed to an increasing number of fatal overdoses in Westmoreland County. Authorities seized about 100 grams of suspected fentanyl, according to criminal complaints. 'It's a sig­nificant amount,' said Trooper Steve Limani, ..."
Lengthy Pa. budget battle could jeopardize local governments,"Monday, Sep 04, 2017, by Rich Cholodofsky","Stalled talks in Harrisburg over how to fund Pennsylvania's $32 billion budget could have a trickle down effect later this year on local governments as they figure out how to pay for mandated social services. 'I think we'll be OK for the immediate future, but if the Legislature continues to ..."
"Heroin: Cheap, plentiful, deadly","Saturday, Feb 22, 2014, by David Conti and Jason Cato","The stranger reflected in the mirror and the pain coursing through her body were more than Ashley Potts could bear. At 20, her heroin addiction was three years old. 'I didn't think I would live past my 21st birthday,' said Potts, 28, a case manager in the Washington Drug andamp; ..."
"Addiction drove tree service owner to defraud homeowners in North Hills, attorney says","Wednesday, Oct 25, 2017, by Brian C. Rittmeyer","Authorities are looking for more victims of a West Deer tree service owner who allegedly took payments for tree trimming and removal work across the North Hills that he never did. Jeramiah Cubarney, 28, of Middle Road was scheduled for a preliminary hearing on several cases and numerous charges Wednesday, ..."
"Pro-marijuana group's logo too close to Steelers' symbol, NFL says","Friday, Oct 16, 2015, by Brian Bowling","A local pro-marijuana group wants to face off with the NFL over a logo about as much as the average person wants to be tackled by James Harrison. 'We have no stomach for a fight with the world's wealthiest nonprofit organization,' said Patrick Nightingale, executive director of Pittsburgh NORML, or ..."
Penn Township police seek mom who had kids inject her with heroin,"Thursday, Feb 08, 2018, by Renatta Signorini","A Penn Township woman is accused of having her sons — now ages 5 and 7 — inject her with heroin on multiple occasions, police said. Investigators obtained an arrest warrant this week for Leanne Michelle Abbott, 25, who is charged with child endangerment, corruption of minors and reckless endangerment. ..."
"Connellsville woman robbed at old ice rink, she says","Wednesday, Nov 19, 2014, by Tribune-Review",Three Connellsville residents were ordered held Tuesday in the Fayette County Jail for allegedly arranging the robbery of a Connellsville-area woman at a former roller-skating and ice rink. The 25-year-old woman told police that she was summoned about 5 p.m. to meet an acquaintance in the parking lot of the ...
Heroin epidemic pushing up hepatitis C infections,"Thursday, May 11, 2017, by The Associated Press","NEW YORK — The heroin epidemic is driving up hepatitis C infections, with the biggest increase in people in their 20s, health officials said Thursday. The number of new infections nearly tripled in five years, to about 2,400 in 2015. The virus is spread by sharing needles to inject drugs, ..."
Speakers tell their stories at Westmoreland County drug forum,"Thursday, Apr 09, 2015, by Mary Pickels","A parent combating drug addiction after losing his son and a prevention service director who overcame addiction were among the speakers at a community drug forum on Wednesday. The event was held at Westmoreland County Community College. The school's president, Dr. Tuesday Stanley, said training the college provides its students ..."
"Drugs found in Scottdale home with mother unconscious, 2 children nearby","Wednesday, Mar 08, 2017, by Tribune-Review",A 20-year-old Scottdale woman was jailed Wednesday on multiple charges after relatives told police they found her passed out in her home with prescription pills scattered on the floor and two young children nearby. Emily E. Garsteck was arraigned on two counts of child endangerment and single counts of possession ...
4 seek 3 seats on Latrobe's city council,"Saturday, Oct 21, 2017, by Jeff Himler","Incumbents Gerald Baldonieri and Christine Weller and fellow candidates Ralph Jenko and Jim Kelley bring varying perspectives to the Nov. 7 race for three seats on Latrobe's city council. Baldonieri, who also serves as deputy mayor, is seeking his second four-year council term. Weller was appointed in September 2016 to ..."
Plum-based Bill's Hometown Pharmacy and borough police to participate in National Drug Take Back Day,"Tuesday, Apr 24, 2018, by Michael DiVittorio","People who want to dispose of unwanted medications can do so at Bill's Hometown Pharmacy Saturday as part of National Prescription Drug Take Back Day. Plum police will be on hand to assist with the collection from 10 a.m. to 2 p.m. at the shop's two locations, 1095 Unity Trestle ..."
Loved ones of drug addicts gather at Kepple Hill vigil,"Thursday, Aug 31, 2017, by Chuck Biedka","Bill Scott, a husband and father from Apollo, started taking opiates when one of his eyes was burned in an industrial accident. He became an addict, but was able to go into recovery for 13 years starting in 2003, said his wife, Marsha Scott. For some reason, he stopped treatment ..."
"Pittsburgh man must repay $234K, serve 21 years probation for stealing from youth baseball league","Monday, Apr 09, 2018, by Megan Guza","A judge on Monday sentenced the former director of the 14th Ward youth baseball association in Pittsburgh to more than two decades of probation for stealing thousands of dollars and ordered him to pay more than $200,000 in restitution. But Jeffrey Rosenthal of Pittsburgh's Squirrel Hill neighborhood and his attorney, ..."
Out & About: 2018 Communities of Salt and Light Awards Dinner presented by Catholic Charities,"Sunday, Apr 22, 2018, by Shirley McMarlin","Extra prayers were said on April 19 before the 2018 Communities of Salt and Light Awards Dinner, when a power outage struck Stratigos Banquet Centre in North Huntingdon just as final preparations were underway. The annual dinner is presented by Catholic Charities of the Diocese of Greensburg. No need to ..."
Greensburg homeless shelter resident accused of selling drugs,"Wednesday, May 24, 2017, by Jacob Tierney","Greensburg police arrested a man living at the Safe Harbor homeless shelter last week for allegedly selling drugs. John E. Pezze, 55, is charged with the manufacture, delivery or possession with intent to deliver a controlled substance. He was caught in a sting operation using an undercover informant in a ..."
Medical pot advocates converge at Pittsburgh conference,"Friday, Apr 21, 2017, by Ben Schmitt","Thousands of medical marijuana advocates, among them former NFL players, kicked off Pittsburgh's first-ever medical pot conference Friday at the David L. Lawrence Convention Center, Downtown. Ticket sales for the two-day conference exceeded expectations, said Melanie Kotchey, chief operating officer of conference host Compassionate Certification Centers. 'Our goal is to ..."
Pennsylvania teachers unions urge veto of bill that would weaken seniority,"Wednesday, Nov 01, 2017, by Natasha Lindstrom",Teachers unions statewide are urging Gov. Tom Wolf to veto an omnibus school code bill over a controversial provision that could strip teachers with subpar performance ratings of their job security — no matter how long they've been teaching. The proposed Pennsylvania School Code awaiting action on Wolf's desk contains ...
"Sheetz gets city's OK for beer, wine sales at Latrobe store","Monday, Apr 09, 2018, by Jeff Himler",Latrobe City Council on Monday voted 5-2 in support of Sheetz's plan to sell beer and wine at its store at Ligonier Street and Route 982. The Altoona-based convenience store chain's request to transfer a restaurant liquor license from a former Pizza Hunt franchisee in neighboring Unity now will be ...
"Auditor general, Pittsburgh mayor call for marijuana legalization","Thursday, Jul 19, 2018, by Bob Bauder","Pittsburgh Mayor Bill Peduto joined Pennsylvania Auditor General Eugene DePasquale in calling Thursday for state leaders to legalize marijuana for recreational use, saying it could create a $1.7 billion industry that would generate more than $500 million in annual tax revenue. Peduto and DePasquale said legalizing recreational pot also would ..."
Brighton Heights residents fight plan for recovery home in neighborhood,"Tuesday, Sep 25, 2018, by Theresa Clift","The owners of five Brighton Heights properties, including a Pittsburgh councilwoman and Allegheny County councilwoman, are trying to prevent a facility for adults recovering from addition to open in their neighborhood. Pittsburgh Councilwoman Darlene Harris and Allegheny County Councilwoman Denise Ranalli-Russell, along with 11 neighbors and the Brighton Heights Citizen ..."
12 men indicted in alleged cocaine conspiracy following 14-month probe,"Wednesday, Mar 28, 2018, by Matthew Santoni","A federal grand jury indicted nine people, including two Westmoreland County men, on charges of conspiring to sell cocaine, authorities announced Wednesday. The U.S. Attorney's Office in Pittsburgh identified Albert Mastrippolito Jr., 59, of Claridge, Penn Township, and Craig George, 50, of Greensburg, as part of a conspiracy to distribute ..."
Pennsylvania seeks more doctors to join medical pot program,"Sunday, Feb 11, 2018, by Ben Schmitt","Dr. Yeshvant Navalgund deals in pain management. Headquartered in Greensburg, his DNA Pain Advancement Treatment Center practice clinics encounter 3,000 people a month suffering from different forms of chronic pain. When he and his wife set up their clinics in 2004, which now include locations in Robinson, Mt. Pleasant, Indiana ..."
Some Westmoreland County inmates to get anti-addiction drug,"Monday, Apr 30, 2018, by Rich Cholodofsky","Westmoreland County Prison inmates can receive one free dose of an anti-addiction drug under a new program scheduled to begin July 1. Warden John Walton said Monday that inmates who qualify will be administered a dose of Vivitrol shortly before their release. Vivitrol, the brand name of naltrexone, is a ..."
"Cops: Latrobe man on fentanyl, pills when he fatally struck motorcyclist","Tuesday, Sep 11, 2018, by Paul Peirce","State police say a Latrobe man was under the influence of fentanyl, anxiety pills and Suboxone when he crossed the centerline while driving his car on Route 982 in Derry Township and killed an Allegheny County motorcyclist and seriously injured his wife on Memorial Day. Preston C. Haines, 31, was ..."
Drug testing at Seneca Valley yields good results,"Thursday, Jun 30, 2016, by Vince Townley","As school districts across the region continue to fight the battle against drug abuse, officials at Seneca Valley say they have at least one weapon that seems to be making a difference. In the 14 years since Seneca Valley began administering drug tests to students in grades seven through 12, ..."
"5 Western Pa. medical professionals indicted for fraud, illegal prescriptions","Friday, Jun 29, 2018, by Renatta Signorini","Five area medical professionals — four doctors and one operations manager — are accused as part of a nationwide effort in which 601 people were arrested for alleged participation in health care fraud schemes, according to a news release from U.S. Attorney Scott. W. Brady. Officials listed in a Thursday ..."
"Pennsylvania courts rely on retired judges, specialty courts to handle caseloads","Tuesday, Dec 05, 2017, by Matthew Santoni","The Courts of Common Pleas in Allegheny and Westmoreland counties had enough cases over the last few years to warrant the hiring of more judges, but the counties instead lean heavily on semi-retired senior judges and specialty courts to handle their workloads, according to one statewide study's measures. A study ..."
Number of inmates at Westmoreland County Prison expected to keep rising,"Monday, Dec 18, 2017, by Rich Cholodofsky","The inmate population at Westmoreland County Prison increased more than 3 percent in 2017, and officials expect that trend to continue into the new year. Warden John Walton told the county's prison board Monday that despite ongoing efforts to control potential overcrowding, the numbers have steadily risen throughout the year. ..."
"West Newton officials, code officer clear the air","Monday, Oct 12, 2015, by Joe Napsha","West Newton officials ironed out problems with the borough's code enforcement officer on Monday, a week after council members complained she had not done enough to enforce the town's ordinances. Council President George Molovich said after the council meeting that borough officials provided Anita Hoffman, the code enforcement officer, with ..."
St. Vincent professor's drug study turns up surprising data,"Sunday, Sep 03, 2017, by Renatta Signorini","The results of his study were surprising to Eric Kocian. Only one of the 158 study participants reported moving from abusing a legitimate prescription painkiller directly to heroin use without any previous drug experimentation. Instead, most of the drug users reported a strong link between using cocaine and heroin. Of ..."
Dozens indicted on federal drug charges tied to heroin rings out of Wilkinsburg,"Thursday, May 29, 2014, by Brian Bowling","Wearing T-shirts with the slogan 'a hundred bricks at a time,' members of the Wilkinsburg-based 'Bricks R Us' drug ring openly sold heroin in Monroeville and across the region, federal officials said on Thursday. They said dealers sometimes used junior high school students to hawk the drug in communities across ..."
New Kensington's Bob Deringer eager to accept challenges as city's new police chief,"Tuesday, Jan 09, 2018, by Matthew Medsger and Madasyn Czebiniak","Acting New Kensington police Chief Bob Deringer is settling into his new role as head of the city's police force and focusing on the many challenges the department faces. The most obvious is staffing. The department is considered to be fully staffed at 23 officers, but it is down four ..."
Rematch in Westmoreland County coroner's race shows rift in overdose death issue,"Tuesday, Oct 17, 2017, by Paul Peirce","When Westmoreland County voters go to the polls Nov. 7, they'll find the same names on the ballot for coroner as they did in 2013. Four-term incumbent Democrat Ken Bacha is again being challenged by former deputy coroner F. Christopher O'Leath, a Republican. The winner will serve a four-year term ..."
Jeannette man charged with hindering arrest of woman in meth investigation,"Tuesday, Dec 05, 2017, by Paul Peirce","Jeannette police allege that a Jeannette man tried to throw investigators off the trail of a drug suspect when they raided a home Monday and discovered $9,000 of suspected crystal methamphetamine. Sgt. Donald Johnston charged Vincent C. Wroten, 41, with hindering apprehension in addition to illegal possession of a controlled ..."
"Jeannette leads Westmoreland in overdose deaths, officials look to reverse trend","Tuesday, Apr 03, 2018, by Paul Peirce","Jeannette officials have asked the Westmoreland County Drug Overdose Task Force to help them deal with a troubling trend in overdose deaths revealed in the coroner's analysis of 2017 cases. The city had 21 fatal overdoses last year, surpassing the county's largest municipality, Hempfield Township, which had 19. Yet Hempfield ..."
"Pittsburgh man gets probation for distributing 3,000 oxycodone tablets","Monday, Jul 23, 2018, by Renatta Signorini","A Pittsburgh man was sentenced last week to three years of probation for unlawfully distributing more than 3,000 oxycodone pills, according to the office of U.S. Attorney Scott Brady. Michael C. Pegher, 47, pleaded guilty in February in federal court to drug-related offenses. In addition to the probation term, Pegher ..."
Homewood man indicted on charges he intended to sell nearly a pound of fentanyl,"Wednesday, Mar 14, 2018, by Megan Guza","A federal grand jury has indicted a Homewood man on charges he intended to sell nearly a pound of fentanyl over a three-week period last year, U.S. Attorney Scott Brady said Wednesday. The indictment, returned Tuesday, charged Lewis Lamont Johnson, 35, with conspiracy and intent to distribute 400 grams of ..."
Western Pennsylvania emergency rooms altering policies on painkillers,"Monday, Feb 24, 2014, by Richard Gazarik","The bleeding man walked into the emergency room in Excela Health Westmoreland Hospital in Greensburg and said he was in pain: a concrete block had fallen on his arm. The pain was real, but the injury was no accident, said Mark Persin, an ER physician. The man was a drug ..."
Pittsburgh park rangers to carry Narcan as state promises $5M to responders,"Friday, Oct 20, 2017, by Aaron Aupperlee","Pittsburgh park rangers will be equipped with naloxone and trained to use it to revive people who have overdosed on heroin or other opiates, Public Safety Director Wendell Hissrich said Thursday. Hissrich said the goal is to be able to save more lives in the city. 'So that we can ..."
"Proposed 'Mulligan' TV series would showcase beauty, grit of Pittsburgh","Wednesday, Sep 13, 2017, by Natasha Lindstrom","Steve Parys gets a lot of scripts thrust in his direction these days. The 55-year-old director turns most of them down. Parys knows how rare it can be to find a winning pitch after nearly 30 years in the entertainment industry, with his behind-the-scenes credits spanning films such as 'The ..."
Supporters giddy over Trump's visit to Western Pennsylvania,"Thursday, Jan 18, 2018, by Natasha Lindstrom","Carol Heinecke bundled up in her blue parka, put on a red 'Make America Great Again' hat and piled onto a shuttle bus along with a few family members and friends eager to welcome President Trump to Pittsburgh on Thursday afternoon. 'I'm thrilled to see President Trump in person,' said ..."
"Candidates for 35th House seat tackle crime, other issues in Homestead debate","Monday, Jan 08, 2018, by Wes Venteicher","Two state House candidates campaigning for a Jan. 23 special election to represent the Monongahela Valley blurred traditional party boundaries on several issues during a Monday night debate in Homestead. Republican Fawn Walker-Montgomery, 37, of McKeesport bucked party trends by supporting sanctuary city protections for undocumented immigrants and a severance ..."
Pennsylvania releases list of doctors able to prescribe medical marijuana,"Monday, Nov 06, 2017, by Ben Schmitt","There are 10 doctors in Allegheny County approved to prescribe medical marijuana, according to a list released by the Pennsylvania Department of Health. Five doctors in Butler County received approval, along with two in Washington County and one in Beaver County. So far, no doctors in Westmoreland County have been ..."
N.J. man accused of plotting to sell heroin in Pittsburgh area,"Wednesday, Aug 08, 2018, by Natasha Lindstrom","A federal grand jury has accused a New Jersey man of plotting to sell heroin in the Pittsburgh region, U.S. Attorney Scott W. Brady said Wednesday. Marvin Anthony, 41, of East Orange, N.J., was indicted on one count of possession with the intent to distribute more than 100 grams of ..."
Pittsburgh federal grand jury indicts 2 men in separate fentanyl sales accusations,"Wednesday, Sep 12, 2018, by Chuck Biedka","A federal grand jury at Pittsburgh on Tuesday has separately indicted two men for federal drug and other offenses. In one indictment, Romone Barnes, 32, of Washington, Washington County, is accused of violating drug and gun laws. According to the indictment, Barnes distributed an unspecified quantity of fentanyl on June ..."
Bob Nutting has competition for Charleston Gazette-Mail deal,"Monday, Mar 05, 2018, by Suzanne Elliott","Three additional potential buyers for the Charleston Gazette-Mail have surfaced since it was announced Bob Nutting, the majority owner of the Pittsburgh Pirates, was the high bidder for West Virginia's largest newspaper. A story on the Gazette-Mail's web site said 15 potential buyers were contacted by a New York-based firm ..."
"Greensburg physician indicted for money laundering, illegal Suboxone prescribing","Friday, Sep 28, 2018, by Renatta Signorini","A Greensburg physician was set to appear Friday afternoon in federal court on an indictment that alleges he unlawfully dispensed buprenorphine, also known as Suboxone or Subutex. Dr. Nabil Jabbour, 67, of Hempfield, who also has a practice in Connellsville, is scheduled for an initial appearance at 2 p.m. on ..."
Bellevue dog revived from drug overdose with Narcan,"Tuesday, Sep 19, 2017, by Mary Ann Thomas","A Bellevue dog that ingested methadone was brought back from the brink of death with Narcan, Tribune-Review news partner WPXI reported. Capt. Glenn Pritchard of the Bellevue Volunteer Fire Company told WPXI that the Avalon Veterinary Hospital contacted the fire company last Friday asking about naloxone, known as Narcan, which ..."
9 companies competing for medical marijuana dispensary licenses in Pittsburgh,"Thursday, Jul 19, 2018, by Bob Bauder","Avita LLC, one of nine companies hoping to open a medical marijuana dispensary in Pittsburgh, has plans for a facility in a former warehouse being renovated along East Carson Street near Station Square. Avita Chief Financial Officer Craig Blenk said he's facing strong competition for a permit, but hopes to ..."
Alle-Kiski Valley crackdown nets $600K in illegal drugs,"Thursday, Sep 27, 2018, by Wes Venteicher","Local and state authorities seized more than 54 pounds of heroin, fentanyl and other drugs worth over $600,000 during a seven-month crackdown in the Alle-Kiski Valley and surrounding area, Pennsylvania Attorney General Josh Shapiro said Thursday. The crackdown, conducted by an Attorney General's Office task force in collaboration with state ..."
Budget key in Hempfield school board race,"Saturday, May 06, 2017, by Matthew Santoni","Steadily rising tax rates have put the Hempfield Area School District budget at the forefront of this year's crowded school board race. Thirteen candidates, including three incumbents, are seeking four seats on the board, and all but two are cross-filed as both Democrat and Republican. The top four vote-getters in ..."
"Former preemie returns to West Penn NICU as nurse, caregiver","Monday, Nov 07, 2016, by Jessica Federkeil","When Katie Gruver was born with brain swelling, doctors at West Penn Hospital in Pittsburgh's Bloomfield neighborhood did everything they could until they ran out of options. Complications from a traumatic birth — she was born seven weeks early — left her suffering from seizures. She spent 31⁄2 weeks in ..."
Timeline: The saga of Meek Mill and how he ended up in jail,"Saturday, Dec 02, 2017, by The Associated Press","PHILADELPHIA — Meek Mill's imprisonment on a probation violation has set off a flurry of legal appeals, criticism of the criminal justice system, newspaper opinion pieces, rallies, billboards and bus ads. A look at how the 30-year-old Philadelphia rapper, whose 'Dreams Worth More Than Money' won a Billboard award for ..."
Congressional candidates to address voters at Pittsburgh Mills mall,"Thursday, Sep 20, 2018, by Emily Balser",Six U.S. congressional candidates are busy this week preparing to meet constituents and answer their questions during a candidate forum Friday at the Pittsburgh Mills mall in Frazer. The event will be held at 11:30 a.m. Friday sponsored by the Alle Kiski Strong Chamber of Commerce. Residents will have a ...
Looking ahead to 2018 in the Alle-Kiski Valley,"Sunday, Dec 31, 2017, by Tribune-Review","As 2017 drew to a close, there are several ongoing issues from across the Alle-Kiski Valley that will continue to make headlines in 2018. What follows are some of the stories readers can expect the Valley News Dispatch edition of the Tribune-Review to focus on this year. Not included in ..."
Plum-based Bill's Hometown Pharmacy and borough police to participate in National Drug Take Back Day,"Tuesday, Apr 24, 2018, by Michael DiVittorio","People who want to dispose of unwanted medications can do so at Bill's Hometown Pharmacy Saturday as part of National Prescription Drug Take Back Day. Plum police will be on hand to assist with the collection from 10 a.m. to 2 p.m. at the shop's two locations, 1095 Unity Trestle ..."
Loved ones of drug addicts gather at Kepple Hill vigil,"Thursday, Aug 31, 2017, by Chuck Biedka","Bill Scott, a husband and father from Apollo, started taking opiates when one of his eyes was burned in an industrial accident. He became an addict, but was able to go into recovery for 13 years starting in 2003, said his wife, Marsha Scott. For some reason, he stopped treatment ..."
"Pittsburgh man must repay $234K, serve 21 years probation for stealing from youth baseball league","Monday, Apr 09, 2018, by Megan Guza","A judge on Monday sentenced the former director of the 14th Ward youth baseball association in Pittsburgh to more than two decades of probation for stealing thousands of dollars and ordered him to pay more than $200,000 in restitution. But Jeffrey Rosenthal of Pittsburgh's Squirrel Hill neighborhood and his attorney, ..."
Out & About: 2018 Communities of Salt and Light Awards Dinner presented by Catholic Charities,"Sunday, Apr 22, 2018, by Shirley McMarlin","Extra prayers were said on April 19 before the 2018 Communities of Salt and Light Awards Dinner, when a power outage struck Stratigos Banquet Centre in North Huntingdon just as final preparations were underway. The annual dinner is presented by Catholic Charities of the Diocese of Greensburg. No need to ..."
Greensburg homeless shelter resident accused of selling drugs,"Wednesday, May 24, 2017, by Jacob Tierney","Greensburg police arrested a man living at the Safe Harbor homeless shelter last week for allegedly selling drugs. John E. Pezze, 55, is charged with the manufacture, delivery or possession with intent to deliver a controlled substance. He was caught in a sting operation using an undercover informant in a ..."
