Title,Date,Blurb
Medical examiner identifies man in Pleasant Hills police standoff as Justin Hay,"Thursday, Jan 29, 2015, by Tony Raap","Authorities identified a 42-year-old man suspected of shooting his father before turning the gun on himself during a police standoff in Pleasant Hills as Justin Hay, according to the Allegheny County Medical Examiner's Office. The standoff began about 5:45 p.m. Wednesday when Hay shot and wounded his father in their ..."
New state law requires deeper look at maternal deaths,"Thursday, May 10, 2018, by Tribune-Review","A new panel will review maternal deaths in Pennsylvania with the goal of preventing the deaths in the future. Gov. Tom Wolf signed a bill Wednesday creating the Maternal Mortality Review Committee, created to tackle a problem that is getting worse in the United States, according to a news release ..."
"Divers, cadaver dog search pond, woods for missing Unity woman","Friday, Apr 13, 2018, by Renatta Signorini","State police on Friday pulled in a dive team and a cadaver dog to search for a Unity woman who has been missing for nearly a week. The Greensburg Volunteer Fire Department Rescue Dive Team searched at least one pond for evidence related to Cassandra Gross, 51, of Unity. Later ..."
Body found in North Braddock may have been in car for up to a month,"Friday, May 15, 2015, by Michael Hasch","Allegheny County homicide detectives are investigating the discovery of a body that has been inside a vehicle in the parking lot of a tavern in North Bradock for up to a month. Police were called at 2:07 p.m. after the remains were spotted in the lot on Locust Street, county ..."
Mark Madden: Reasons Penguins can — and can't — 3-peat,"Saturday, Apr 07, 2018, by Mark Madden","The Penguins aren't merely trying to win the Stanley Cup for the third season in a row. This spring's pursuit is about history and legacy. It's about establishing a dynasty, especially difficult to do when a league employs a salary cap. It can be a long two months, or it ..."
Apollo police chief hit with 4 felonies,"Wednesday, Jul 11, 2012, by Brian C. Rittmeyer","Suspended Apollo police Chief Paul Breznican Jr. was taken in handcuffs to the Armstrong County Jail on Wednesday after state police charged him with four felonies related to his allegedly selling guns and other property belonging to the borough and others. Breznican, 52, was released from jail after posting $25,000 ..."
Baldwin High School mourns two deaths,"Monday, Mar 14, 2016, by Stephanie Hacke and Tony Raap","Students at Baldwin High School mourned two deaths Monday — that of a classmate and of a former classmate, both of whom died Sunday. Ty Kesten, a 17-year-old Baldwin junior, died of injuries suffered in a motocross accident in Sparta, Ga., according to a statement from event organizers. Taevon Harris, ..."
"Veterans Write offers sense of community, chance to tell stories","Saturday, May 19, 2018, by Mary Pickels","In a quiet lounge area in the White Oak Vet Center, veterans gather with directors of Veterans Write, a free weekly workshop series which began last fall at the University of Pittsburgh at Greensburg. The project recently expanded to the center in White Oak, explains co-director Lori Jakiela, English and ..."
"New unit at The Children's Institute uses physical, mental treatments","Monday, May 09, 2016, by Wes Venteicher","Alda Walker wonders whether her 28-year-old adopted daughter would be in a psychiatric hospital if she hadn't received intensive mental-health treatment as a teenager. A mental-health worker, Walker, 56, of Aliquippa knew how to navigate social services to secure treatment when her daughter began hearing voices at 13. Because of ..."
Police search property of missing Unity woman's 'boyfriend',"Thursday, Apr 12, 2018, by Renatta Signorini","State troopers Thursday morning converged on a Unity property owned by a man who a Pittsburgh attorney identified as the boyfriend of a missing Unity woman. The property where police were seen sifting through material in a burn barrel is owned by Thomas G. Stanko, according to Westmoreland County records. ..."
Police: Man accused of killing pregnant girlfriend in Garfield found dead,"Friday, May 02, 2014, by Margaret Harding","The Wilkinsburg man accused of killing his girlfriend and unborn child shot and killed himself early Friday in Homewood, Pittsburgh police said. Someone called 911 about 2:15 a.m. to report Kerrese Lawrence, 20, was threatening to hurt himself at a house in the 7900 block of Hamilton Avenue, public safety ..."
Michael Phelps wants U.S. Olympic Committee to help athletes cope with depression,"Wednesday, Mar 28, 2018, by The Washington Post","Michael Phelps, the most decorated Olympian in history, is using his lofty perch and personal experience to call on the U.S. Olympic Committee to help athletes who are struggling with depression. Phelps is speaking out at a time when a host of current and former athletes are bringing mental health ..."
Review: 'Perks' has some charm and innocence,"Thursday, Sep 27, 2012, by Michael Machosky","PG-13 for mature thematic material, drug and alcohol use, sexual content including references, and a fight — all involving teens; 3 1⁄2 (out of 4) 'The Perks of Being a Wallflower,' based on the beloved young-adult epistolary novel by Pittsburgh native Steven Chbosky, is a pitch-perfect take on the teen ..."
Allegheny County Jail designates cell block for inmates who are veterans,"Monday, May 14, 2018, by Theresa Clift","The new veterans pod at the Allegheny County Jail made David Francis feel welcome in a way he didn't experience when returning from Vietnam. '(The pod) gives veterans hope where there hadn't been any,' Francis said. 'We were not liked when we came back from Vietnam. We weren't welcomed in ..."
'Wallflower' writer-director Chbosky revels in city he loves,"Thursday, Sep 27, 2012, by Michael Machosky",Some movies can do everything right and still leave you cold. Others find a way to bypass your critical faculties entirely. For anyone who grew up around a certain time and/or place — late '80s/early '90s in Pittsburgh — 'The Perks of Being a Wallflower' will be hard to resist. ...
When and where Western Pa. priests named in grand jury sex abuse report served,"Tuesday, Aug 14, 2018, by Tribune-Review",Editor's note: This list has been updated from the original version to include more information about priests named in the report. The following is a list of all Catholic priests from the Greensburg and Pittsburgh dioceses named in a state grand jury report on sex abuse by clergy. Diocese of ...
Fayette County officials respond to complaints about jail,"Saturday, Sep 27, 2014, by Mary Pickels","Fayette County's prison board on Friday took no action after reconvening a meeting recessed on Wednesday. The 45-minute meeting included a review of numerous 'concerns' involving the jail's correction officers and emailed to the county commissioners, who sit on the board. Commissioner Vince Zapotosky said he and the other commissioners, ..."
Mental health article from Trib reporter recognized,"Sunday, Dec 07, 2014, by Trib Total Media",A Tribune-Review article examining myths and stigmas commonly associated with mental illness was honored as the area's best example of accurate newspaper coverage of mental health issues. The December 2013 story by Trib reporter Tory N. Parrish won the award for top newspaper article at the fourth annual Southwestern Pennsylvania ...
"Pitt study links depression, heavy social media usage among young adults","Monday, Apr 04, 2016, by Ben Schmitt","Bill's Facebook feed is full of captivating beach scenes from the Caribbean. Linda just tweeted that she got into law school. Dave and his new fiancee appear to be overjoyed and in love, per their Instagram selfie posts. These are fictitious scenarios at the heart of a recent University of ..."
Pennsylvania downgrades Shuman Juvenile Detention Center license,"Friday, Dec 11, 2015, by Aaron Aupperlee","Violations at Allegheny County's Shuman Juvenile Detention Center prompted the state to downgrade the facility to a provisional license, the facility's director, Earl Hill, said Friday. Hill said the Bureau of Human Services Licensing notified the county of the change to Shuman's license Thursday. 'We don't know what resulted in ..."
James Roday psyched about 'A Million Little Things',"Tuesday, Sep 25, 2018, by Rick Bentley","LOS ANGELES -- 'A Million Little Things,' the new ABC drama, is based on the idea that friendship isn't one big part of our lives but is made up of a multitude of tiny moments. Some are so small they are easy to overlook until a tragedy strikes. The event ..."
Judge: Former Latrobe man can proceed with civil rights action,"Monday, Sep 15, 2014, by Richard Gazarik and Brian Bowling","A former Latrobe man who spent 27 years in prison before being exonerated of a double murder can pursue his federal civil rights claims against two former Fayette County prosecutors and the estate of a former state police investigator, a federal judge ruled on Monday. David Joseph Munchinski, 62, claims ..."
Baldwin High School mourns deaths of 2 of its own,"Tuesday, Mar 15, 2016, by Stephanie Hacke","Ty Kesten could brighten any room with a joke or a smile. 'He was just the happiest person,' said Ty's father, Tom, of Baldwin Borough. 'There wasn't a negative bone in his body and he was always happy to help anyone.' Ty Kesten, 17, a junior at Baldwin High School, ..."
'Thirteen Reasons Why' author coming to Pitt-Greensburg,"Wednesday, Apr 26, 2017, by Tribune-Review","The author of the book behind one of this spring's hottest TV shows is coming to the University of Pittsburgh at Greensburg next week. Jay Asher's book 'Thirteen Reasons Why' has become the latest binge-worthy series on Netflix, since it debuted on March 31. The book, which was published in ..."
Friends: Man who took fatal jump off Hot Metal Bridge likely did so for fun,"Monday, Jul 30, 2018, by Megan Guza","A bicyclist for both his job and fun, Austin Bible's passion took him across Pittsburgh delivering coffee and across the state as part of the yearly Crush the Commonwealth bike race. He said it was an experience. 'It's something I get to take with me, always,' Bible told the Fitness ..."
Allegheny County assistant public defender Capone charged with lying to court staff,"Tuesday, Jan 27, 2015, by Adam Brandolph","An Allegheny County public defender helped a client avoid prosecution for sex-related crimes by telling a judge's staffer that his client failed to show up for trial, the county sheriff's office said Monday. Andrew Capone, 29, of Highland Park is charged with hindering apprehension or prosecution and obstructing the administration ..."
"Cardi B wins big at MTV VMA, a show that feels flat","Monday, Aug 20, 2018, by The Associated Press","With most of music industry's top acts absent -- from Beyonce to Bruno Mars -- the MTV Video Music Awards lacked star power and felt flat, and some of the winners turned heads -- for the wrong reasons. Exhibit A: Camila Cabello beat out Drake, Mars, Cardi B, Ariana Grande ..."
"Greene, Dungy, DeBartolo take place in Pro Football Hall of Fame","Saturday, Aug 06, 2016, by Ralph N. Paulk","CANTON, Ohio — As usual, Kevin Greene found himself next to a quarterback. Greene, a former Steelers linebacker and founding partner in the 'Blitzburgh' defense that carried the Steelers to Super Bowl XXX, took his place Saturday in the Pro Football Hall of Fame as part of the Class of ..."
Over the hump,"Friday, Apr 13, 2012, by Mark Kaboly",West Mifflin coach Casey Phillips knew his softball team was on the brink of turning the proverbial corner in becoming a threat in Section 3-AAA and never hesitated to tell his team as much. But there's something more powerful than talking about it: accomplishing it. West Mifflin may have done ...
"Transgender woman suing Allegheny County Jail opens up about struggles, acceptance","Sunday, Dec 17, 2017, by Ben Schmitt","As a child, Jules Williams prayed nightly for a transformation. 'I remember standing on the bed in my room where I could see out the window and I would wish upon a star,' Williams said. 'And I wished that when I woke up that I was no longer a boy.' ..."
LaBar: Chris Benoit's son will never be In WWE,"Thursday, May 01, 2014, by Justin Labar","When I say the name Chris Benoit, everyone immediately has a feeling and thought about him. His son David Benoit is getting into wrestling and will be making his debut this summer. Do you immediately have a feeling and thought about that The name Benoit is forever tarnished in wrestling ..."
Rick Springfield still gets a rush from performing,"Wednesday, May 16, 2018, by Rex Rutkoski","Pop-rock icon Rick Springfield promises to deliver. His advice to anyone coming to their first-ever Springfield concert 'Bring earplugs (he laughs). I have a monster band and you will definitely not be disappointed,'says the Grammy winning singer-songwriter who headlines The Palace Theatre, Greensburg May 18. He'll also be armed with ..."
"Westmoreland not as accepting of LGBT community, some say","Thursday, Jun 07, 2018, by Shirley McMarlin","When he came out as transgender, Brian Kleber of Greensburg says his local Pentecostal church, where he worshipped for 10 years, kicked him out. After her son Brendan came out as gay at 16, Alecia Moss of Greensburg says: 'He talked about moving to New York and jumping off the ..."
"North Hills adding system to anonymously report bullying, violence","Tuesday, Jun 12, 2018, by Tony LaRussa","Bullies in the North Hills School District who rely on the silence of their victims to keep up their scare tactics will soon be a telephone call, email or text message away from being busted for their behavior. Board members voted unanimously recently to purchase a bullying alert system and ..."
Ferrante's texts show that he encouraged wife to take creatine,"Monday, Oct 27, 2014, by Adam Brandolph and Bobby Kerlik","Robert Ferrante stockpiled mounds of the muscle supplement he used in his research and recommended to his wife to help increase fertility amid concerns the German manufacturer he preferred would stop producing it. Investigators said the Pitt researcher even encouraged his wife, noted UPMC neurologist Autumn Marie Klein, to take ..."
"New unit at The Children's Institute uses physical, mental treatments","Monday, May 09, 2016, by Wes Venteicher","Alda Walker wonders whether her 28-year-old adopted daughter would be in a psychiatric hospital if she hadn't received intensive mental-health treatment as a teenager. A mental-health worker, Walker, 56, of Aliquippa knew how to navigate social services to secure treatment when her daughter began hearing voices at 13. Because of ..."
Split Stage's 'Spring Awakening' challenges viewers,"Thursday, Jun 09, 2016, by Candy Williams","A Tony Award-winning rock musical based on a controversial play 'with cutting-edge ideas' set in late-19th-century Germany isn't typical community theater fare, according to Barbara Burgess-Lefebvre. But 'Spring Awakening' by Steven Sater and Duncan Sheik, adapted from Frank Wedekind's play, is right in line with Split Stage Productions' commitment to ..."
"Police: Possible meth operation led to Fayette County chase, standoff","Sunday, Sep 29, 2013, by Renatta Signorini","The propane tanks, drain cleaner containers and plastic tubing tipped off a ranger with the Department of Conservation and Natural Resources to a possible methamphetamine manufacturing operation late Friday morning. When Ranger Kip Hursh spoke with Donald Ray Brown, 53, and Jessica Lynn Phillips, 28, in a secluded area of ..."
Ferrante defense questions results of cyanide test,"Thursday, Oct 23, 2014, by Adam Brandolph and Bobby Kerlik","Robert Ferrante searched the Internet for ways in which a coroner could detect cyanide before his wife's poisoning death, Assistant District Attorney Lisa Pellegrini said Thursday on the first day of his highly anticipated trial. The existence of such an extensive online trail was among the new details in evidence ..."
Dave Barry reflects on one bizarre year,"Saturday, Dec 30, 2017, by Dave Barry","Looking back on 2017 is like waking up after a party where you made some poor decisions, such as drinking tequila squeezed from the underpants of a person you do not really know. The next day finds you lying naked in a dumpster in a different state, smeared from head ..."
"For those in grief at the holidays, there's help available","Thursday, Dec 21, 2017, by Stephen Huba","In a year full of loss, no time is more difficult than Christmas. Westmoreland County lost two police officers in 2017 — one to a gunshot wound in November and one in an accident in July — and broke the 2016 record for opioid-related deaths. Even events far away, such ..."
"UPMC researcher died of acute cyanide poisoning, medical examiner says","Friday, Nov 28, 2014, by Margaret Harding","A UPMC researcher who collapsed at her desk this month died of acute cyanide poisoning, the Allegheny County Medical Examiner's Office said Friday. Doctors pronounced Nicole Kotchey, 35, of Ross dead in UPMC Magee-Womens Hospital on Nov. 12. The medical examiner said the manner of her death is undetermined. 'It's ..."
Monroeville man acquitted of all charges in attempted police murder case,"Friday, Dec 08, 2017, by Rich Cholodofsky","Friends and family of a Monroeville man embraced and were deciding how to celebrate Friday night minutes after a Westmoreland County jury acquitted him of all charges in connection with a police shooting three years ago in Bell. Joshua Jesse, 44, was found not guilty of attempted murder, aggravated assault ..."
Friends: Man who took fatal jump off Hot Metal Bridge likely did so for fun,"Monday, Jul 30, 2018, by Megan Guza","A bicyclist for both his job and fun, Austin Bible's passion took him across Pittsburgh delivering coffee and across the state as part of the yearly Crush the Commonwealth bike race. He said it was an experience. 'It's something I get to take with me, always,' Bible told the Fitness ..."
Allegheny County assistant public defender Capone charged with lying to court staff,"Tuesday, Jan 27, 2015, by Adam Brandolph","An Allegheny County public defender helped a client avoid prosecution for sex-related crimes by telling a judge's staffer that his client failed to show up for trial, the county sheriff's office said Monday. Andrew Capone, 29, of Highland Park is charged with hindering apprehension or prosecution and obstructing the administration ..."
"Cardi B wins big at MTV VMA, a show that feels flat","Monday, Aug 20, 2018, by The Associated Press","With most of music industry's top acts absent -- from Beyonce to Bruno Mars -- the MTV Video Music Awards lacked star power and felt flat, and some of the winners turned heads -- for the wrong reasons. Exhibit A: Camila Cabello beat out Drake, Mars, Cardi B, Ariana Grande ..."
"Greene, Dungy, DeBartolo take place in Pro Football Hall of Fame","Saturday, Aug 06, 2016, by Ralph N. Paulk","CANTON, Ohio — As usual, Kevin Greene found himself next to a quarterback. Greene, a former Steelers linebacker and founding partner in the 'Blitzburgh' defense that carried the Steelers to Super Bowl XXX, took his place Saturday in the Pro Football Hall of Fame as part of the Class of ..."
Over the hump,"Friday, Apr 13, 2012, by Mark Kaboly",West Mifflin coach Casey Phillips knew his softball team was on the brink of turning the proverbial corner in becoming a threat in Section 3-AAA and never hesitated to tell his team as much. But there's something more powerful than talking about it: accomplishing it. West Mifflin may have done ...
"Transgender woman suing Allegheny County Jail opens up about struggles, acceptance","Sunday, Dec 17, 2017, by Ben Schmitt","As a child, Jules Williams prayed nightly for a transformation. 'I remember standing on the bed in my room where I could see out the window and I would wish upon a star,' Williams said. 'And I wished that when I woke up that I was no longer a boy.' ..."
LaBar: Chris Benoit's son will never be In WWE,"Thursday, May 01, 2014, by Justin Labar","When I say the name Chris Benoit, everyone immediately has a feeling and thought about him. His son David Benoit is getting into wrestling and will be making his debut this summer. Do you immediately have a feeling and thought about that The name Benoit is forever tarnished in wrestling ..."
Rick Springfield still gets a rush from performing,"Wednesday, May 16, 2018, by Rex Rutkoski","Pop-rock icon Rick Springfield promises to deliver. His advice to anyone coming to their first-ever Springfield concert 'Bring earplugs (he laughs). I have a monster band and you will definitely not be disappointed,'says the Grammy winning singer-songwriter who headlines The Palace Theatre, Greensburg May 18. He'll also be armed with ..."
"Westmoreland not as accepting of LGBT community, some say","Thursday, Jun 07, 2018, by Shirley McMarlin","When he came out as transgender, Brian Kleber of Greensburg says his local Pentecostal church, where he worshipped for 10 years, kicked him out. After her son Brendan came out as gay at 16, Alecia Moss of Greensburg says: 'He talked about moving to New York and jumping off the ..."
"North Hills adding system to anonymously report bullying, violence","Tuesday, Jun 12, 2018, by Tony LaRussa","Bullies in the North Hills School District who rely on the silence of their victims to keep up their scare tactics will soon be a telephone call, email or text message away from being busted for their behavior. Board members voted unanimously recently to purchase a bullying alert system and ..."
"Indiana County man sobs as he pleads guilty to killing wife, 2 young girls","Friday, Dec 07, 2012, by Renatta Signorini",District Attorney Patrick Dougherty's mind goes to the pink socks that 6-year-old Sara Beatty was wearing when he thinks about the June night an Indiana County man killed his estranged wife and two daughters. 'Those pink socks will probably always be in my memory because that's basically all I could ...
Point Park students in Manchester safe after bombing,"Tuesday, May 23, 2017, by Matthew Guerry","A group of Point Park University students were 2 miles away from the Manchester Arena on Monday night when they heard about the explosion. All eight students and a faculty member accompanying them, and another student from Ohio Northern University, are safe, they told the Tribune-Review on Tuesday. They have ..."
Washington mayor Brenda Davis deals with police chief revolving door,"Tuesday, Apr 30, 2013, by Jason Cato","Washington police are seeking their fourth leader in less than two years, and residents and business owners are divided over what's causing the turnover. Capt. Robert Wilson on Monday notified Mayor Brenda Davis via text message of his intention to retire, effective that afternoon. He could not be reached. Davis, ..."
Judge sentences Baldwin Borough man 14 1/2 to 30 years in prison for killing wife,"Monday, Jul 29, 2013, by Adam Brandolph","A Baldwin Borough man who fatally shot his wife after a night of drinking will spend 14 1/2 to 30 years in prison, an Allegheny County judge ruled Monday. Benjamin Conway, 32, pleaded guilty last week to third-degree murder. Conway, his wife, Kimberly Jo, 33, and his stepbrother, Clifford Hockenberry, ..."
DA: Trooper will not face criminal charges in Butler Township shooting,"Tuesday, Jul 01, 2014, by Bill Vidonic","A Butler Township man told his brother, 'I need help,' moments before he fell mortally wounded outside an off-duty state trooper's home, shot twice after he pointed a pellet gun at his own head and at the trooper, the Butler County district attorney said Tuesday. Trooper Brian Knirnschild will not ..."
"With violent urges and memory loss, ex-Penn State star Larry Johnson thinks he has CTE","Tuesday, Dec 12, 2017, by The Washington Post","MIAMI — He inches forward, with jets overhead and the ground 50 stories below. Larry Johnson can feel it happening: the arrival, he calls it, of the demons. They push him toward the barrier of a rooftop deck of an apartment building where he sometimes comes to visit a friend ..."
U.K. police: At least 22 dead at Ariana Grande concert,"Monday, May 22, 2017, by The Associated Press","LONDON — An explosion struck at an Ariana Grande concert late Monday in northern England, killing at least 22 people and injuring dozens in what police were treating as a terrorist attack. Greater Manchester Police said 22 people were confirmed dead after the explosion at Manchester Arena. Northwest Ambulance Service ..."
Review: 'Sicario' sequel is a shallow imitation of the original,"Thursday, Jun 28, 2018, by Michael Osullivan","The first question you might have while watching 'Sicario: Day of the Soldado' is: 'What on Earth has happened to Taylor Sheridan' The otherwise smart and provocative screenwriter, known for his gritty, poetic and authentic screenplays for the Western-set thrillers 'Sicario,' 'Hell or High Water' and 'Wind River' (the last ..."
"Flight 93 passengers, crew 'looked evil in the eye and stopped it,' air traffic controller recalls","Sunday, Aug 19, 2018, by Joe Napsha","An air traffic control supervisor believed terrorists were targeting his tower at Pittsburgh International Airport as he tracked the hijacked United Airlines Flight 93 on the morning of Sept. 11, 2001. The building rises 245 feet above the ground, and elevation at the Findlay airport is 500 feet higher than ..."
Plum presents parents with anti-bullying tips at forum,"Thursday, Feb 09, 2017, by Michael DiVittorio","Parents should monitor their children's social media accounts, talk about what not to post and even craft a contract about how they behave on such sites and applications. Those were among several tips given by social media experts Andrew Gordon and Eric Sloss of Socialize Right at an anti-bullying forum ..."
Mother of man who died after hanging himself at Allegheny County Jail sues,"Friday, Aug 03, 2018, by Theresa Clift","The mother of a Homestead man who died after hanging himself at the Allegheny County Jail last year is suing the county. The lawsuit, filed Friday in federal court in Pittsburgh, also names Warden Orlando Harper, former deputy warden Simon Wainwright and former guards Robert Pristas and Andrew Ruffner as ..."
12 homicides racked up in 2016,"Friday, Dec 30, 2016, by Matthew Santoni","Westmoreland County approaches the end of 2016 with a dozen homicide cases. All but one have been closed by an arrest, the death of the primary suspect or, in one case, a finding that an officer-involved shooting was justified. 'It speaks to the maximum effort that state police, municipal police ..."
"Franklin Regional attacker Alex Hribal claims bullying, gets up to 60 years in prison","Monday, Jan 22, 2018, by Renatta Signorini and Rich Cholodofsky",Alex Hribal will be eligible for parole before his 40th birthday under a sentence imposed Monday for attempting to kill 20 students and one security guard at Franklin Regional High School nearly four years ago. Westmoreland County Judge Christopher Feliciani imposed a sentence of 23 1⁄2 to 60 years in ...
"Man struck by train, killed on tracks near Latrobe","Tuesday, Sep 27, 2016, by Tribune-Review","A Latrobe-area man was struck and killed by a freight train Tuesday afternoon on railroad tracks in Derry Township, according to the Westmoreland County coroner's office. Deputy Coroner Timothy O'Donnell said Adam J. Halula, 28, formerly of Pittsburgh, died of blunt-force trauma to the head. He said the death has ..."
"Slain New Stanton mom, son laid to rest","Monday, Dec 05, 2016, by Paul Peirce","Moments after delivering the 'most difficult' funeral service in his 38 years as a priest, the Rev. Lawrence L. Manchas smiled as he recounted the religious devotion of the Remaley family. 'I can tell you they were very religiously devoted. … I personally know them. Dana was really very pleasant ..."
YouTube stars attract millions of fans with quirky content,"Friday, Dec 05, 2014, by Rachel Weaver","Not that long ago, few fully understood the Internet's ability to create celebrities like Tyler Oakley — least of all, Tyler Oakley. 'I don't think anybody on YouTube thought something like this would get this big,' says Oakley, 25. He's referring to his hobby-turned-career of posting videos documenting his everyday ..."
Fallen Canonsburg Officer Scott Bashioum is up for rare honor,"Friday, Sep 08, 2017, by Jeremy Boren","If Congress approves a bill to name the Canonsburg Post Office building on West Pike Street after former borough police Officer Scott Bashioum, he will be only the second police officer killed in the line of duty to be given that honor in Pennsylvania. A gunman shot and killed Bashioum, ..."
"Multiple personalities drove teen to kill mom, brother in New Stanton, expert says","Thursday, May 31, 2018, by Matthew Santoni","A New Stanton teenager was under the influence of a split personality he called 'Wrath' when he shot and killed his mother and brother in November 2016, a psychologist testified Thursday. Jacob Remaley was 14 when police said he killed his mother, Dana, 46, and his brother, Caleb, 8. Police ..."
Western Pennsylvania school districts experiment with later start times,"Saturday, Nov 18, 2017, by Jamie Martines","As darkness faded just after 7 a.m. Friday, sleepy high school students across Alle­gheny and Westmoreland counties stood at bus stops or steered vehicles to school. Others already were inside on the way to breakfast or study halls, while others were beginning their first academic classes of the day. Districts ..."
Coroner: Peters man strangled wife before killing himself,"Tuesday, Sep 25, 2018, by Renatta Signorini","A Peters Township man apparently strangled his wife Sunday before slashing his own neck in their home, according to the Washington County coroner. The coroner ruled the death of Kelly Bryan, 44, a homicide. Police said they were called at 6:25 a.m. to a Marlboro Drive home, where they found ..."
LaBar: Gauging the reality of the Hogan controversy,"Sunday, Jul 26, 2015, by Justin Labar","'When it comes crashing down and it hurts inside.' The opening lyrics of Hulk Hogan's entrance song, 'Real American' — how relevant those words seem now. I stand by WWE's decision to distance itself from Hulk Hogan. On Friday, transcripts and reports of a racial rant by the professional wrestling ..."
Female inmate found hanging at Allegheny County Jail,"Saturday, Apr 28, 2018, by Matthew Santoni","Authorities are investigating an inmate who died after guards found her hanging in a cell at the Allegheny County Jail Friday night, according to Warden Orlando Harper. Corrections officers making their rounds discovered the female inmate hanging in her cell at about 9:30 p.m. Friday, Harper said in a news ..."
UPMC to treat teenagers suffering from devastation of eating disorders,"Monday, Nov 21, 2016, by Ben Schmitt","UPMC is expanding the way it treats eating disorders by targeting children, in an effort to intervene before these potentially life-threatening illnesses spiral out of control. Children's Hospital of Pittsburgh of UPMC now offers inpatient care for children 15 and younger through a collaboration with the UPMC Center of Eating ..."
Should ketamine be used to treat depression?,"Monday, Jun 12, 2017, by Wes Venteicher","Laurel Barr had tried 13 antidepressants, electroconvulsive therapy and everything else doctors prescribed to try to restore her life to normal, but the treatments brought only temporary benefits and some made her severe depression worse. The disorder drained her energy, confining her to her home and bed when she wanted ..."
PEMA chief tells hazmat workers they have a friend at Seven Springs conference,"Saturday, Aug 24, 2013, by Paul Peirce","Pennsylvania Emergency Management Agency director Glenn Cannon channeled a 1980s license plate slogan — 'You've Got a Friend...' — to describe that agency's role with state hazardous materials emergency responders. 'Remember, our staff has walked in your shoes. When you call PEMA, we don't plan on taking over anyone's job, ..."
Cambria County man charged in two bank robberies,"Thursday, Sep 12, 2013, by Paul Peirce","A vanity license plate helped police apprehend an Ebensburg man accused of robbing banks in two counties this week. Jeffrey Pellegrino, 45, of Ebensburg was being held in the Indiana County Jail. He failed to post $50,000 bond set by District Judge Guy Haberl in Indiana for robberies in Armagh, ..."
Judge dismisses charges against public defender accused of lying to court staff,"Tuesday, Feb 03, 2015, by Adam Brandolph","About 50 lawyers packed the courtroom and gave a standing ovation Tuesday when a judge dismissed criminal charges against one of their own. Prosecutors had accused Andrew Capone, 29, of Highland Park, an assistant public defender since 2011, of helping a client avoid prosecution by lying to a judge's staff ..."
Pleasant Hills man charged in user's heroin death,"Thursday, Aug 14, 2014, by Brian Bowling","Giving addicts and their families practical information about avoiding and dealing with overdoses is one of several proposals an advisory group to U.S. Attorney David Hickton is considering to reduce overdose deaths in Western Pennsylvania. The group met for two hours on Thursday in the federal courthouse, Downtown, to review ..."
Western Pennsylvania schools offer children tools to deal with bullying,"Sunday, Jan 28, 2018, by Jamie Martines",A friend received angry social media posts. Another expressed feelings of sadness. A classmate threatened to hurt herself. These scenarios were displayed on the walls of Burrell School District's Charles A. Huston Middle School during a bullying prevention and awareness program. Sixth- through eighth-graders were asked to respond to the ...
Munchinski to seek compensation for 24 years in prison in 'Bear Rocks' murders,"Friday, Jun 14, 2013, by Mary Pickels","Following a brief hearing, a Fayette County judge on Friday dismissed double homicide charges against David J. Munchinski, a former Latrobe man who spent more than 20 years in prison. Moments later, his attorney announced that Munchinski plans to seek compensation for his two decades in prison. A judge in ..."
Victor Hugo's 150-year-old tragedy continues to excite on stage and film,"Monday, Dec 24, 2012, by Alice T. Carter","For local fans of 'Les Miserables,' the most wonderful time of the year is just beginning. The much-anticipated film adaptation of Claude-Michel Schonberg and Alain Boublil's blockbuster musical opens Christmas Day. Hugh Jackman heads the cast as convict-turned-respectable businessman Jean Valjean, with Russell Crowe as the relentless Inspector Javert, who ..."
Coroner identifies man killed by train in Greensburg,"Friday, Dec 23, 2016, by Paul Peirce","The Westmoreland County Coroner's Office identified a 25-year-old Greensburg man who was struck and killed Thursday by an eastbound freight train on the Norfolk Southern tracks in Greensburg. Alexander L. Benson was pronounced dead at the scene of the incident, which was reported at 5:27 p.m. Deputy Coroners Joshua C. ..."
Country-rock duo Corbin/Hanner ending performance career,"Saturday, Aug 23, 2014, by Rex Rutkoski","Dave Hanner says he and Bob Corbin, his musical partner and friend since seventh grade, thought they were 'going to sneak out quietly' when their 'Last Concert Ever' was announced for Aug. 29. 'We're actually grateful our fans aren't going to let us get away with that,' Hanner says. A ..."
Writing Away the Stigma: 'Do you have a plan to kill yourself?',"Monday, May 30, 2016, by Heather Kresge","Nine people shared stories of their mental illness in Pittsburgh in May as part of a Creative Nonfiction Magazine project to fight the shame and embarrassment that often accompany the illness, which is estimated to affect one in five Americans each year. The Tribune-Review printed excerpts from some of the ..."
"Scandal plagues third Big Ten school; Penn State, Michigan State, now Ohio","Friday, Jul 20, 2018, by Deb Erdley","Forgive the folks at the Big Ten universities if they seem a little on edge. The sexual abuse scandal unfolding at Ohio State, where the late Dr. Richard Strauss, a university physician from 1978-1998, is accused of sexually molesting scores of Ohio State athletes, echoes similar scandals at two other ..."
Local law enforcement officers honored for heroism,"Friday, Oct 21, 2016, by Megan Guza","Canonsburg police Officers Jonathan Cornell and Thomas O'Rourke often see the man who wanted them to kill him. 'We see him walking around,' Cornell said. 'He says 'Hi' to us. He's cordial.' Cornell and O'Rourke responded about 6 p.m. Oct. 29 to a bar on North Central Avenue for a ..."
