Title,Date,Blurb
No apology from Greensburg driver in DUI death,"Monday, Mar 10, 2014, by Rich Cholodofsky","Nearly a year after a car driven by an underaged drinker skidded off a secluded road in Cook, the family of the 15-year-old girl killed in the crash said they still haven't gotten an apology. 'He stood up there (in court) and had no remorse, and that's hard to take. ..."
Rotary Club to relocate vintage water fountain outside Greensburg courthouse,"Wednesday, Aug 24, 2016, by Jeff Himler","Pedestrians will once more be able to wet their whistles near the Westmoreland County Courthouse entrance, thanks to the Rotary Club of Greensburg. As a project to mark its centennial on Oct. 4, the service club is restoring a public water fountain in Greensburg that has been out of service ..."
"Sheetz in Natrona Heights, Harrison to sell beer","Monday, Oct 02, 2017, by Madasyn Czebiniak","Harrison residents will soon be able to score a six-pack of beer or, maybe, a bottle of wine at the Sheetz in Natrona Heights. 'Our (liquor) license ... was approved about two weeks ago,' Sheetz spokesman Nicholas Ruffner said Friday. 'We should start selling beer there within the next two ..."
"Partnership aims to better track, forecast Pennsylvania opioid epidemic","Tuesday, Mar 27, 2018, by Megan Guza","A partnership announced Tuesday between the state and the University of Pittsburgh will allow researchers to use data to forecast the shape of the opioid epidemic, including what's working, what's ineffective and how many more deaths Pennsylvania might endure. The Aetna Foundation will fund the partnership with a $1 million ..."
"Penn Hills man accused of illegal gun and drug sales, money laundering","Thursday, Aug 30, 2018, by Chuck Biedka","A Pittsburgh man was indicted by a federal grand jury of illegally having and selling a guns, including a machine gun, and drugs. Anthony 'Poundcake' Bentley, 43, of Curtis Street, is the only person named in the 9-count indictment that was made public Tuesday. Bentley is accused of trading or ..."
"Rookie New Kensington officer, Brian Shaw, slain at traffic stop","Friday, Nov 17, 2017, by Mary Ann Thomas and Jacob Tierney","A New Kensington police officer hired in June was shot and killed Friday night during a traffic stop in New Kensington. Brian Shaw, 25, was shot when he pulled over an SUV along Leishman Avenue, according to New Kensington police Chief James Klein. A foot pursuit ensued and shots were ..."
Westmoreland County police blotter,"Friday, May 31, 2013, by Tribune-Review","Westmoreland Hempfield • Burglary, Wencliff Lane residence entered by pushing out wood securing front window. Stolen items included an Xbox, Wii system, 12 PlayStation games and 42-inch, flat-screen television. • Criminal mischief, pellet or BB gun used to shoot out window and damage metal sign at CHandamp;D Enterprises Inc. Sewickley ..."
Tick whose bite can trigger meat allergy spreads to Pennsylvania,"Friday, Jun 23, 2017, by Ben Schmitt","Bad news for outdoor enthusiasts in Pennsylvania: the Lone Star tick is here. Worse news for meat lovers: one bite from this bloodsucker could trigger a serious meat allergy. Experts say the Lone Star tick species is spreading beyond the Southeast to places such as Pennsylvania, which already has the ..."
Cops: Hempfield man arrested twice in 90 minutes,"Tuesday, Jul 03, 2018, by Renatta Signorini","A Hempfield man who was arrested twice in about 90 minutes early Tuesday landed in jail after police said he stole a car because he didn't have a ride home. Anthony Andrew Bittinger, 19, allegedly was drunk when he damaged at least seven parked vehicles in Greensburg and led police ..."
Excela health to administer Suboxone to opioid patients at emergency departments,"Saturday, Jul 28, 2018, by Renatta Signorini",Excela Health emergency department patients with an opioid addiction can now get a dose of Suboxone before leaving the hospital. Local officials and lawmakers have worked for months to clear the way for a medication-assisted treatment program at all three hospitals which have already adopted other programs to connect people ...
Digital projector offers possibilities at reopened Irwin theater,"Saturday, Dec 24, 2016, by Joe Napsha","For the first time since 2004, operators of The Lamp Theatre in Irwin hope to show new films at the old movie house on Main Street by the end of the year. The theater recently purchased a $45,000 state-of-the-art digital movie projector. 'We are excited. People have been asking us ..."
What's on tap this Memorial Day? Brewers pick their favorites,"Tuesday, May 23, 2017, by Chris Fleisher","The official start of summer is June 21, but we all know it begins on Monday. That's right. Memorial Day. Grilling dogs. Wearing jorts. Working on the base layer for your farmer's tan. What's in your koozie I'm still exploring options for the beer that will be in my cooler. ..."
Crowd turns out for hearing on proposed sale of Laurel Valley Middle High School for rehab facility,"Monday, Dec 15, 2014, by Nicole Chynoweth","The Ligonier Valley School Board is not required by law to seek community input on the sale of the shuttered Laurel Valley Middle High School. But on Monday night, the board invited the public to speak on the potential sale of the school to a company that plans to lease ..."
Not getting enough sleep? AGH's Dr. Shade offers some tips,"Monday, Jan 02, 2017, by Ben Schmitt",Americans' lack of sleep has become so commonplace that the Centers for Disease Control and Prevention declared the issue a 'public health problem.' A CDC study found that more than one-third of American adults are not getting enough sleep on a regular basis. How can we rectify this problem in ...
West View police chief sues bar in connection with son's death,"Friday, Jun 28, 2013, by Aaron Aupperlee","West View police Chief Bruce Fromlak has sued the owner of a McCandless bar where his son drank for seven hours before dying in a car crash. Billy's Roadhouse on Old Perry Highway continued to serve a visibly drunk Jeffery Fromlak, 26, and allowed him to walk to his car ..."
Officials investigate fire at Cool Springs Golf Center in Bethel Park,"Thursday, Sep 19, 2013, by Margaret Harding and Aaron Aupperlee","Officials are investigating the cause of a fire on Thursday in the garage of a once-popular Bethel Park golf center that fell on hard financial times. 'It's way too early to make a determination, one way or another,' Allegheny County Deputy Fire Marshal Gene Stouffer said as he stood outside ..."
"Jeannette woman jailed on warrants, stash of suspected crystal meth seized","Monday, Dec 04, 2017, by Renatta Signorini","Jeannette police seized a significant amount of suspected crystal methamphetamine from a home Monday, according to Chief Shannon Binda. Officers were helping sheriff's deputies serve five bench warrants on Amanda L. Kuntz, 33, at a Scott Avenue home when they reportedly saw 3.25 ounces of the crystal meth, which Binda ..."
Ranking the Steelers' first-round picks,"Saturday, May 03, 2014, by Alan Robinson","The Steelers didn't always get the NFL Draft right. In fact, they got it wrong during nearly all of the futile first four decades of their existence, the biggest reason why a team founded in 1933 never won a postseason game until 1972. For years and years, they made bad ..."
New Kensington-based addiction recovery program doubles its efforts,"Thursday, May 24, 2018, by Joyce Hanz","Every addict has a story, and Lost Dreams Awakening founders VonZell Wade and Laurie Johnson-Wade have heard so many, nothing shocks the recovery advocate duo anymore. The couple met while in recovery, married and have remained sober for 26 years, opening New Kensington-based nonprofit Lost Dreams in 2014. They are ..."
Police search for Greensburg man accused of assaulting pregnant woman,"Monday, Oct 24, 2016, by Tribune-Review","State police in Greensburg are seeking help locating a Greensburg-area man wanted for assaulting a woman and her unborn child over the weekend at a New Stanton hotel. Police allege Jesse Lloyd Spade, 32, assaulted the woman inside a room at a Days Inn on West Beyers Avenue about 2:30 ..."
"Pittsburgh man indicted for drugs, guns","Thursday, Jul 12, 2018, by Tribune-Review","A Pittsburgh man has been indicted by a federal grand jury in Pittsburgh for committing drug trafficking and firearm crimes, U.S. Attorney Scott W. Brady said Thursday. Daryl Williams, 19, is accused of having a mixture of heroin and a type of fentanyl with intent to distribute on May 6 ..."
5 new Pittsburgh restaurants to try this fall,"Friday, Sep 21, 2018, by Tribune-Review","Check out these restaurants as fall comes and the weather cools. From French cuisine and Korean favorites to soul food and fried chicken sandwiches, these Pittsburgh restaurants feature can't-miss menus no matter what you're hungry for. Their drinks and tap lists will even quench your thirst. Is it dinner time ..."
"Residents, police invited to Saturday 'Stop the Violence' event in Arnold","Thursday, Sep 21, 2017, by Madasyn Czebiniak","Hank Commodore wants everybody to 'get on board with love and stop the violence.' That's why he's co-hosting an event this weekend with the same name. 'You see so many different things with all these shootings and stabbings and people killing each other,' Commodore said. 'We need to learn how ..."
Trooper Iwaniec race targeting drunken driving adds virtual option,"Tuesday, Apr 03, 2018, by Jeff Himler","On March 27, Debby and Ken Iwaniec of Ligonier marked the 10th anniversary of the loss of their son, Kenton — a 24-year-old Pennsylvania state trooper killed in a collision with an intoxicated driver in Chester County. The couple has kept his memory alive by speaking at drunken-driving awareness programs ..."
Eleventh Hour Brewing in Lawrenceville finally has its moment,"Tuesday, Aug 29, 2017, by JoAnne Klimovich Harrop","Eleventh Hour Brewing Co. is expected to open Aug. 31 with a grand opening slated for Sept. 2. Located at 3711 Charlotte St. in Lawrenceville, the industrial chic tap room will offer more than 12 house-brewed beers from a hand-built tap system, as well as local mead and wine for ..."
"Police: Delinquents steal car, lead police on a chase and roll car over in Harrison","Friday, Jul 27, 2018, by Chuck Biedka","Police say three delinquents from Summit Academy stole an employee's car Friday afternoon and led police on a chase that ended when the driver rolled the car over near Route 28 in Harrison. As dusk approached, all three youths had been caught. Officials would not say whether the youths are ..."
"Brother and sister arrested for Gilpin, Harrison, Allegheny Township thefts","Wednesday, Aug 24, 2016, by Chuck Biedka","A Gilpin brother and sister's three-county burglary and theft spree may have been fueled by heroin addiction, police allege. Justin J. Walker, 30, and Kristen Jean Walker, 29, both of Lovers Leap Road, Gilpin, had Kristen Walker's three young children with them during the spree, police said. Police first learned ..."
"Pair whites with frugal, flavorful beans 'n' greens","Tuesday, Jun 24, 2014, by Dave DeSimone","Every Mediterranean cuisine features a variation on greens and beans — and for good reasons. By simply combining inexpensive, fresh ingredients with a crusty bread and tasty wine, frugal cooks can feed and satisfy an entire extended family, not to mention the neighbors. The dish delivers high nutritional values, too. ..."
Viewing parties planned for Perseids shower's weekend peak,"Tuesday, Aug 07, 2018, by Jeff Himler","The Perseids meteor shower should make quite a display in the night sky this weekend, as long as local weather patterns don't put a damper on the annual celestial show. NASA officials said this year's shower will peak Sunday evening , as Earth passes through the heart of the dust ..."
Pitt student hospitalized in fall or leap from dorm window,"Wednesday, Feb 01, 2017, by The Associated Press","City and University of Pittsburgh police are trying to determine whether a student fell or jumped from a seventh floor dormitory window. Authorities aren't identifying the student, though friends have said he is an 18-year-old freshman member of the wrestling team. City police spokeswoman Sonya Toler says the student 'fell ..."
Sewickley Township man's vehicular homicide trial set to begin Monday,"Sunday, Jul 08, 2018, by Renatta Signorini","A vehicular homicide trial will begin Monday for a Sewickley Township man accused of causing a crash that killed his passenger. Lawyers failed to work out a plea deal last week for Matthew Poston, 31, who was charged with being drunk when he lost control of his truck Feb. 22, ..."
"Coping with Kids: American Girl book, game builds vocabulary","Monday, Feb 11, 2013, by Tribune-Review","'Care and Keeping' focuses on tween girls 10 and older American Girl will publish a new book, 'Care andamp; Keeping of You 2,' as a follow-up to the best-selling 'The Body Book for Girls.' The book, designed for tween girls age 10 and older, covers issues like health, body image ..."
"Aspinwall residents can get rid of unwanted, expired medications","Monday, Apr 09, 2018, by Tawnya Panizzi","Aspinwall residents can dispose of unwanted medications during a drug take back day on April 28. Hosted by the borough police and Aspinwall Neighborhood Watch, the collection will be from 10 a.m. to 2 p.m. at the municipal building along Commercial Avenue. It is part of a national effort to ..."
"Father, uncle charged in Parkway crash that killed 2-year-old","Thursday, Mar 22, 2018, by Jacob Tierney","Pittsburgh police have charged two men in connection with a crash 10 months ago that killed a 2-year-old girl on the Parkway North. The victim's uncle, Taylor Jefferson, 25, is charged with homicide by vehicle while driving under the influence, involuntary manslaughter and many other related counts. The victim's father, ..."
"2 UPMC doctors from Allegheny County arrested, charged with conspiracy","Friday, Mar 02, 2018, by Natasha Lindstrom","Two UPMC doctors have been charged with criminal conspiracy for allegedly prescribing thousands of opioid painkiller pills in the past two years to a handful of people — including a doctor's spouse and a friend. Radiology specialists Dr. Omar Almusa, 45, of Pittsburgh's Shadyside neighborhood and Dr. Marios Papachristou, 43, ..."
OUTrageous events aren't your grandma's bingo,"Sunday, Mar 30, 2014, by Deborah Weisberg","Anyone who thinks bingo is a drag would find OUTrageous Bingo a real game changer. At a time when traditional venues are struggling, this monthly event sponsored by the Gay and Lesbian Community Center at Rodef Shalom in Oakland is drawing capacity crowds. About 500 enthusiasts in a mixture of ..."
Special ed teaching assistant gets jail term for sex with students at McKeesport Area High School,"Tuesday, Jul 12, 2016, by Matthew Santoni","A former special education teaching assistant will serve at least two more months in jail, a year of house arrest and five years of probation for having sex with students at McKeesport Area High School. Michelle Mellinger, 49, of White Oak pleaded guilty in March to statutory sexual assault, five ..."
Prepare fruitful bounty to last through months ahead,"Tuesday, Jun 16, 2015, by Cathy Barrow","There was an upside to those harsh days of February and March. Fruit trees respond to a cold winter and a long, slow spring with enthusiastic blossoming and fruiting; by early April, mid-Atlantic orchardists already were hinting at a great harvest. That means you'll start to see cherries, apricots and ..."
"Coaches lead discussions to influence athletes' attitudes toward women, avoiding violence","Tuesday, Nov 25, 2014, by Adam Smeltz","For 15 minutes once a week, young men at a dozen high schools and colleges across Western Pennsylvania put football, basketball and other practices on hold to think about the women in their lives. Coaches lead the introspective discussions, conversational group sessions centered at first on defining respect and accountability, ..."
Running is woven into challenges and triumph for Pittsburgh Marathon CEO,"Friday, May 05, 2017, by Chris Togneri","Growing up in rural Montana, little Patrice used to watch her father rise early every day and head outside for a run. He was a marathoner and he was fast, with a personal record of 2 hours, 29 minutes. One morning when Patrice was in the fifth grade, she decided ..."
Vehicular homicide trial scheduled in fatal Sewickley Township crash,"Wednesday, Apr 04, 2018, by Rich Cholodofsky","A vehicular homicide trial will begin in July for a Sewickley Township man accused of causing a crash that killed his passenger. Lawyers failed to work out a plea deal Wednesday for Matthew Poston, 31, who was charged with being drunk when he lost control of his truck on Feb. ..."
New Derry man jailed in connection with police pursuit,"Wednesday, Apr 25, 2018, by Paul Peirce","A Derry Township man who allegedly fled a traffic stop this month has been charged with multiple criminal and traffic offenses, including driving under the influence. Eric M. Reffo, 29, of New Derry, was arraigned Tuesday before District Judge Mark Bilik on the DUI charge as well as counts of ..."
News briefs: Police probe East End man's fatal shooting,"Sunday, May 20, 2012, by Tribune-Review","An East End man was fatally shot in the back of the head early Sunday as he stood on a Homewood street, Pittsburgh police said. Elden Harper, 35, was found sprawled on a sidewalk in the 700 block of N. Homewood Avenue at 4:29 a.m. The Allegheny County Medical Examiner's ..."
Defense for Irwin man charged in fatal wreck seeks expert to aid in his defense,"Wednesday, May 20, 2015, by Rich Cholodofsky","The private lawyer for an Irwin man charged with killing a passenger in a 2013 car crash wants taxpayers to foot the bill for an expert to further the defense theory that the victim was the driver. Police contend Joshua Moser, 28, was drunk when he was speeding on Route ..."
Cal U quietly added football players with criminal backgrounds,"Saturday, Nov 08, 2014, by Debra Erdley","In the past two years, California University of Pennsylvania quietly signed a trio of football players who were booted from Division I schools when charged with violent crimes ranging from armed robbery to aggravated assault, a Tribune-Review investigation revealed. Seventeen others on the nationally ranked, 100-player roster are awaiting court ..."
Gorman: Pittsburgh's very own 'Southpaw' storyline,"Friday, Jul 24, 2015, by Kevin Gorman","If something about the 'Southpaw' trailer felt familiar, it wasn't just the neighborhood and gym where scenes were filmed. A stretch of Brownsville Road between Maytide and Sankey at the Brentwood/Carrick border was transformed into a Brooklyn setting last summer for the movie starring Jake Gyllenhaal as a champion boxer ..."
"Greensburg officer kicked in forehead, woman charged","Wednesday, Jan 21, 2015, by Tribune-Review","A Grapeville woman was arrested on numerous charges after she allegedly kicked a police officer in the forehead as he responded to a fire alarm. Greensburg police responded to the 12:42 a.m. alarm at an apartment on Pittsburgh Street Saturday. They could smell smoke coming from the apartment, which was ..."
Greensburg torture killer Marinucci returns to court seeking lighter sentence,"Tuesday, Jun 30, 2015, by Rich Cholodofsky",Bobby Murphy looked over to his left and pointed to Angela Marinucci in a Westmoreland County courtroom Tuesday and told her she gave his mentally disabled daughter no second chances when she and five others tortured and killed Jennifer Daugherty more than five years ago. 'We never got to say ...
2-year-old Fayette DUI case resurfaces,"Wednesday, Jul 31, 2013, by Liz Zemba","A state prosecutor has reopened a drunken-driving case that was dismissed nearly two years ago against the nephew of a Fayette County assistant district attorney who has since been elected judge. At the direction of Deputy Attorney General L. Todd Goodwin, Trooper Joseph Ross of state police at Washington this ..."
Port Authority bus strikes 24-year-old pedestrian in Downtown Pittsburgh,"Tuesday, Jun 26, 2018, by Natasha Lindstrom","A Port Authority of Allegheny County bus struck a 24-year-old woman in Downtown Pittsburgh and pinned her to the street Tuesday night, sending her to the hospital with serious but not life-threatening injuries, officials said. The woman was walking across the street at the intersection of Fort Pitt Boulevard and ..."
Police seize nearly 5 ounces of marijuana from Jeannette man during traffic stop,"Friday, Jan 19, 2018, by Renatta Signorini","Police seized nearly 5 ounces of marijuana Jan. 18 from a Jeannette man during a traffic stop in Adamsburg. A Penn Borough officer pulled over Jeremy Chase Campbell, 22, at 6:30 p.m. after he allegedly failed to completely stop at a stop sign before heading toward Route 30, according to ..."
Get your global fix at Adda Coffee & Tea House,"Wednesday, Sep 14, 2016, by Michael Machosky","Along the disputed border between East Liberty and Shadyside, a little coffee shop stands as a deliberate challenge to the typical view of coffee as simply a commodity, a refueling pit stop in between the important tasks of the day. If the smell and taste of a particular drink can ..."
Plum High resource officer reassigned as probe into teachers continues,"Friday, Apr 03, 2015, by Karen Zapf","Plum police Chief Jeffrey Armstrong has transferred veteran high school resource officer Mark Kost to the junior high as an investigation continues into two high school teachers accused of having sex with students. Joe Little, who in January began his job as a resource officer at Oblock Junior High School, ..."
Innovative takeout-only spots thriving in the 'Burgh,"Wednesday, Aug 07, 2013, by Michael Machosky","Takeout food is usually about convenience first, then flavor, then everything else. Sure, you're happy for that hoagie, or box of lo mein, or whatever, but you're not going to rearrange your life for it — like, say, you might to go out to eat at a great restaurant. Then ..."
"DUI, theft cases among those recently handled by Judge Zucco in Plum","Thursday, Sep 13, 2018, by Tribune-Review","District Judge Linda Zucco recently handled the following cases. Charges filed by Plum police unless otherwise noted. Held for courtAntonio Lindsey, 41, of Monroeville on charges of simple assault, criminal mischief and providing false reports. Charges were filed July 3. Waived preliminary hearingsAnthony Bowser, 28, of Plum on charges of ..."
"Franklin Regional students find solace in routine, reflection","Thursday, Apr 10, 2014, by Margaret Harding and Megan Harris","Four friends who usually start their school days together at Franklin Regional Senior High School instead spent Thursday hugging and drying tears in a Murrysville restaurant in the emotional aftermath of a mass knife attack. 'Last night it hit you — you don't want to be alone,' said Cara Baughman, ..."
"20-mile, high-speed chase on Route 30 ends with arrest of McKees Rocks man","Wednesday, Feb 21, 2018, by Paul Peirce","A McKees Rocks man led multiple Westmoreland County police departments on a high-speed chase for 20 miles Tuesday night along busy Route 30 from Hempfield to the Somerset County line before he was forced off the road and arrested. Jake M. Smallwood, 27, was arraigned Wednesday on multiple charges filed ..."
21+ Night means Carnegie Science Center not just kids play,"Wednesday, Dec 16, 2015, by Kellie B. Gormly","Let's face it, sometimes going to even a family-friendly place or event is more fun without kids around, especially when the kids form crowds and long lines. That's the idea behind the Carnegie Science Center's 21+ Night Holiday Party on Dec. 18, when only adults will get to fill the ..."
"In the addiction battle, is forced rehab the solution?","Wednesday, May 23, 2018, by The Associated Press","QUINCY, Mass. — The last thing Lizabeth Loud, a month from giving birth, wanted was to be forced into treatment for her heroin and prescription painkiller addiction. But her mother saw no other choice, and sought a judge's order to have her committed against her will. Three years later, Loud ..."
Teen deaths still haunt parents 10 years later,"Sunday, Jul 15, 2012, by Bill Vidonic","The person responsible for the deaths of teens Scott Fosnaught and Shawn Baur on a darkened Butler County road a decade ago has never been found. Fosnaught's mother, Ailive Rausch, said she believes the person is someone police already have questioned. Barry and Patty Baur believe the person is someone ..."
Luckhardt steps down at California,"Thursday, Jun 28, 2012, by Jason Mackey","When somebody told California (Pa.) quarterback Peter Lalich about a tweet Thursday that said football coach John Luckhardt was retiring, he had a tough time believing it. How could he, Lalich thought. Luckhardt is Cal football. 'I didn't think it was going to happen, but I guess it doesn't surprise ..."
Traffic video system to expand in Hampton,"Friday, Jun 29, 2018, by Natalie Beneviat","Motorists on Route 8 are being monitored via a traffic camera system, primarily as an aid to solve hit-and-run accidents or other major vehicular investigations. The system is currently in place at signals of two major intersections on the major roadway in Hampton Township, including one at each Duncan and ..."
Sweeney announces bid for Armstrong County sheriff,"Saturday, Jan 26, 2013, by Mitch Fryer","The Armstrong County Sheriff's Office can lead local and state law enforcement in the fight against drugs and violent acts, says local business owner, law school graduate and former special assistant to the Armstrong County District Attorney's Office, Chris Sweeney, 47, of Manor, in announcing that he is a Republican ..."
"Former Pitt, Burrell football star John Brown dies at 58","Friday, Oct 20, 2017, by George Guido","John Brown, a former Pitt and Burrell High School football star, died Friday after an undisclosed illness. Brown is best known for his game-winning catch in the 1982 Sugar Bowl. His son, John Jr., said his father died at his Lower Burrell residence. He was 58. Brown was a 1977 ..."
'Warehouse 13' star wrestled with his demons,"Sunday, May 19, 2013, by Luaine Lee","While Eddie McClintock may play the plucky hero in the thriller 'Warehouse 13,' his real life has been far more taxing. A latch-key kid as a teenager, he began to tumble into trouble early. He was smoking cigarettes and pot, committing minor acts of vandalism and testing authority at every ..."
"Dance club, event center for Pittsburgh Mills now on hold","Wednesday, Mar 07, 2018, by George Guido",Two young entrepreneurs from Pittsburgh who were hoping to fill the void left at the Pittsburgh Mills mall by the departures of Dingbats and Abaté Restaurant have put their project on hold. Brandon Firman and Anthony LaRocca proposed an events venue and an under-21 dance club at the mall Tuesday ...
Multi-faceted treatment urged for drug addicts,"Tuesday, Jul 21, 2015, by Kari Andren","Heroin addiction treatment needs to include more than just medication or short-term in-patient rehabilitative care, drug treatment experts and Ohio officials told Pennsylvania lawmakers Tuesday. Addiction to heroin, prescription pain medication and other opioids should be looked at as an illness, such as cancer, that needs multifaceted treatment, outside support ..."
Church Brew Works' chefs tap into beer on eclectic menu,"Wednesday, Nov 01, 2017, by Deborah Weisberg","St. John the Baptist Church in Lawrenceville was slated for the wrecking ball in 1993 when local businessman Sean Casey envisioned its new life as a brewpub. He purchased the church, circa 1903, restored it to its original ornate splendor and opened Church Brew Works in 1996. Since then, the ..."
Pittsburgh man gets more than 7 years for gun charge,"Friday, Sep 14, 2018, by Chuck Biedka","A Pittsburgh man was ordered to serve 7 1/2 years in prison for violating federal gun laws. Marcus Smith, 23, was sentenced Friday in U.S. District Court in Pittsburgh. United States District Judge Mark R. Hornak imposed the sentence. Prosecutors said Smith had four prior convictions in Allegheny County Court. ..."
Couple serves up recipe for success,"Saturday, May 04, 2013, by Mandy Fields Yokim","A desire to lay down roots led Bob McCafferty to a dilapidated, 19th-century building on Main Street in Slippery Rock. McCafferty, 45, owner of North Country Brewing Company, learned the restaurant business while bartending and waiting tables throughout college. But after majoring in environmental geosciences at Indiana University of Pennsylvania, ..."
Dark themes dominate latest Shadowbox Players production,"Wednesday, Apr 04, 2018, by Candy Williams","Rob MacIntyre of Irwin realized his dream of starting a theater company when The Shadowbox Players staged its first play, 'The Breakfast Club,' last fall. He says the company's second production, 'Minor Demons,' a drama written by Indiana University of Pennsylvania alum Bruce Graham, is one of the reasons he ..."
Gorman: An athlete comes clean about drug use,"Friday, Apr 26, 2013, by Kevin Gorman","Joe DelSardo experienced the highest of highs on the football field, from his record-tying performance in the PIAA Class AA final to his ridiculous catch against Rutgers that was 'SportsCenter' Play of the Day. His lowest of lows, however, came from getting high. It started with a high-ankle sprain and ..."
Stolen gun unreported by Westmoreland sheriff for 7 months,"Friday, Apr 19, 2013, by Rich Cholodofsky","More than seven months after a gun was allegedly stolen from a Westmoreland County deputy sheriff, department officials filed written notice of its disappearance. Sheriff Jonathan Held this week submitted an insurance claim for the department-issued, .40-caliber Smith andamp; Wesson sidearm that was reported as stolen on Sept. 8. 'I ..."
"Greensburg man charged with assaulting woman, police officers","Monday, Jun 25, 2018, by Paul Peirce","A Greensburg man accused of assaulting two city police officers Sunday evening was ordered held in the Westmoreland County Prison on $75,000 bond. Ronald E. Meidinger, 27, is charged with aggravated assault, simple assault, resisting arrest, strangulation, disorderly conduct, harassment, criminal mischief and public drunkenness following the incident in the ..."
"On eve of U.S. Open at Merion, remembering Saxonburg's Simons","Saturday, Jun 08, 2013, by Scott Brown","A normally forgotten footnote has come to the fore with the U.S. Open returning to Merion Golf Club this week. Forty-two years ago, Saxonburg native Jim Simons almost won at Merion as an amateur. A late double bogey sent the air hissing out of Simons' dream, but no amateur since ..."
Greensburg Young Marine chosen to represent organization in France,"Sunday, Mar 25, 2018, by Jacob Tierney","Greensburg teenager Madysen Myers has been chosen from among thousands of Young Marines to represent the national organization in France for a series of memorial events for World Wars I and II. 'It's a one-time shot. It's the 100th anniversary of World War I,' said Ron Maxson, commanding officer of ..."
Cops: North Huntingdon man cut woman in 'Satanic ritual',"Thursday, Jan 18, 2018, by Joe Napsha","A North Huntingdon man is accused of performing what he called a 'Satanic ritual' on a female friend by using a razor blade to cut her right palm and then repeatedly cutting her leg, police said. Kyle A. Parker, 21, of Brownstown Road, Larimer, allegedly cut the woman during a ..."
Pair robust red wines with venison for hearty winter fare,"Friday, Dec 02, 2016, by Dave DeSimone","With Western Pennsylvania deer hunting season in full swing n'at, venison frequently finds its way onto local dinner tables. Venison dishes in all their variety readily pair with robust red wines perfect for enjoyment in cold weather. Venison pot roast and venison stew both use moist, slow cooking to transform ..."
The AR-15: 'America's rifle' or killer weapon?,"Tuesday, Feb 27, 2018, by Ben Schmitt","Anthony Ogline calls it America's rifle: the AR-15. 'It's the most popular sporting arm that's ever been produced,' said Ogline, president of Verona Gun Safe, which sells an array of firearms. 'A massive amount of these are out there, and there's a reason for its popularity.' He's far from alone ..."
Dining News: Willow now serves Sunday brunch,"Wednesday, Dec 02, 2015, by Tribune-Review","Willow Willow, 634 Camp Horne Road, Ohio Township, now serves Sunday brunch from 10:30 a.m. to 2 p.m. Guests can enjoy brunch offerings such as brisket hash, steak and eggs and stuffed French toast. Seafood lovers can enjoy the shrimp and grits, smoked salmon niçoise and Bloody Mary shrimp. Those ..."
Woman to face more charges in death of boyfriend who was thrown from SUV,"Monday, Mar 26, 2018, by Renatta Signorini","A Butler County woman will face additional charges for allegedly speeding through a Cranberry neighborhood with her boyfriend clinging to her SUV's roof rack until he lost his grip and died when he was thrown more than 50 feet, police said Monday. Jessica Ann Royall, 28, of Cranberry, was charged ..."
Heinz History Center's Prohibition exhibit shows Pittsburgh's tipsy history,"Friday, Feb 09, 2018, by JoAnne Klimovich Harrop","The Senator John Heinz History Center's roaring new exhibit, 'American Spirits: The Rise and Fall of Prohibition,' brings the story of the 18th Amendment to the Constitution to life, from the dawn of the temperance movement, through the Roaring '20s, to the law's unprecedented repeal. The traveling exhibit was developed ..."
Analysis spotlights Westmoreland County's most accident-prone roads,"Saturday, Sep 30, 2017, by Brian Bowling","Route 30 had more severe accidents than any other roadway in Westmoreland County over the past five years, according to PennDOT data. Given the state highway's frequently heavy traffic and numerous uncontrolled intersections as it crosses the county east and west, that's not much of a surprise. Less obvious, a ..."
St. Joseph High School celebrates its centennial,"Saturday, Sep 05, 2015, by Debbie Black","St. Joseph High School has provided a Catholic education in the Alle-Kiski Valley for the past 100 years, and events to recognize and honor that tradition are being planned as part of a yearlong centennial celebration. 'We are the first Catholic high school to reach this milestone in Pittsburgh,' says ..."
"At Shuman Center, service with a smile, and a side of inspiration","Monday, Feb 27, 2017, by Aaron Aupperlee","The kids arrive, a group of eight boys, dressed in identical, dark blue scrubs and wearing flip-flops. They file into the cafeteria in a single line. Most gaze at the floor. Few talk to each other. Landis 'Luke' Morris stands behind the serving counter, 'Welcome to Cafe Shuman' is painted ..."
Attorney asks judge to dismiss charges against Plum teacher,"Wednesday, Jun 24, 2015, by Adam Brandolph and Karen Zapf","The lawyer for a Plum High School teacher accused of having sex with a female student has asked an Allegheny County judge to dismiss criminal charges, saying the girl was a consenting adult over 18. Plum police in February charged Jason Cooper, 38, of Verona with corruption of minors, institutional ..."
Pop star Daya's talent started in early days in Pittsburgh,"Wednesday, Oct 28, 2015, by Kellie B. Gormly","In a matter of a few months, Grace Tandon went from being a normal junior at Mt. Lebanon Area High School to a pop artist nicknamed Daya with a hit song on the radio. She's been traveling all over the place lately and seldom been in Pittsburgh. Tandon, who turned ..."
Election: Q&A with Latrobe council candidates,"Saturday, Oct 21, 2017, by Jeff Himler","Incumbents Gerald Baldonieri and Christine Weller and fellow candidates Ralph Jenko and Jim Kelley bring varying perspectives to the Nov. 7 race for three seats on Latrobe's city council. Baldonieri, who also serves as deputy mayor, is seeking his second four-year council term. Weller was appointed in September 2016 to ..."
